op_type,district,street,rooms,area,floor,total_floors,house_seria,house_type,condition,price,lat,lon
For rent,centrs,Bruņinieku 111,1,16.0,1,4,Renov.,Brick,All amenities,150.0,56.9502926,24.14356491749806
For rent,Šampēteris-Pleskodāle,Kalnciema 114,1,10.0,5,5,103.,Brick-Panel,All amenities,130.0,56.9359249,24.042092050463896
For rent,Āgenskalns,Nometņu 62,1,23.0,1,1,Priv. m.,Wood,All amenities,260.0,56.9366902,24.07133398893913
For rent,centrs,Čaka 117/1,3,68.0,2,6,Renov.,Masonry,All amenities,480.0,56.9626863,24.1480584
For rent,Sarkandaugava,Viestura pr. 53,2,48.0,6,9,LT proj.,Brick-Panel,All amenities,320.0,56.9984366,24.1328951
For sale,Torņakalns,Robežu 24,1,22.0,2,2,P. kara,Wood,All amenities,17750.0,56.92093585,24.082654899735907
For sale,Iļģuciems,Buļļu 52,1,34.0,2,3,P. kara,Brick,Partial amenities,18700.0,56.9699271,24.045403262188017
For sale,Purvciems,Stirnu 47,3,60.0,1,5,LT proj.,Panel,All amenities,58000.0,56.96285935,24.18951307567781
For rent,centrs,Jeruzalemes 5,2,60.0,2,6,Renov.,Panel-Brick,All amenities,60.0,56.9579333,24.113967
For sale,Zolitūde,Lejiņa 3,4,90.0,2,9,119.,Panel,All amenities,105000.0,56.94716445,24.014437186495236
For sale,Zolitūde,Lejiņa 3,4,89.0,2,9,119.,Panel,All amenities,92000.0,56.94716445,24.014437186495236
For sale,Iļģuciems,Lilijas 22,3,84.0,2,4,Jaun.,Brick-Panel,All amenities,150000.0,56.965040349999995,24.061781791736752
For sale,centrs,Valdemāra 121,3,46.0,1,5,P. kara,Brick,All amenities,60000.0,56.9668351,24.129754777981177
For sale,Šķirotava,Šķirotavas 2a,1,27.0,3,5,Specpr.,Brick,All amenities,24900.0,56.90657655,24.22035187426686
Renting,centrs,,2,,,,,,,,46.3144754,11.0480288
For sale,Ziepniekkalns,Valdeķu 54,1,32.0,6,9,602.,Panel,All amenities,38500.0,56.9094064,24.0954157
For sale,Jugla,Kvēles 23,2,46.0,3,5,Hrušč.,Panel,All amenities,38000.0,56.9826432,24.245178092083044
Buying,,,Citi,,,,,,,,46.3144754,11.0480288
For rent,Zolitūde,Bieziņa 4,2,58.0,9,10,119.,Panel,All amenities,330.0,56.944683299999994,24.02038744445143
For sale,Mangaļi,Mores 3,2,44.0,1,5,LT proj.,Panel,All amenities,36500.0,57.0188111,24.13501185
For rent,Pļavnieki,Dzeņu 10,3,63.0,9,9,602.,Panel,All amenities,350.0,56.939995100000004,24.211517184958648
For rent,Purvciems,Dudajeva g. 10,2,40.0,1,5,LT proj.,Panel-Brick,All amenities,300.0,56.9570069,24.1987368
For sale,centrs,Marijas 16,3,89.0,6,7,Renov.,Brick,All amenities,169000.0,56.9505796,24.1255938
For rent,centrs,Alūksnes 3,1,20.0,4,5,Renov.,Masonry,All amenities,330.0,56.9695576,24.0993637
For sale,Mangaļi,Lēdurgas 10,1,23.0,2,2,P. kara,Wood,All amenities,13700.0,57.0200065,24.12707056441718
For sale,Dārzciems,Zeltiņu 11,2,46.0,3,5,103.,Brick-Panel,All amenities,45700.0,56.9482182,24.168458596613995
For sale,Iļģuciems,Lidoņu 16,2,43.0,1,2,Staļina,Masonry,All amenities,44200.0,56.97098035,24.060079311616505
Buying,Krasta r-ns,,Citi,,,,,,,,46.3144754,11.0480288
For rent,centrs,Zvaigžņu 24,1,20.0,2,6,Renov.,Masonry,All amenities,25.0,56.9607411,24.1497716
For rent,Ziepniekkalns,Ozolciema 16,1,40.0,1,7,119.,Panel,All amenities,250.0,56.900806599999996,24.086256199999998
For rent,centrs,Pulkv. Brieža 13,3,75.0,4,5,Renov.,Masonry,All amenities,55.0,NaN,NaN
For rent,Teika,Vairoga 32,3,47.0,3,3,Jaun.,Masonry,All amenities,540.0,56.9690716,24.171649886013512
For sale,Sarkandaugava,Ozolu 5,1,38.0,5,5,Specpr.,Brick,All amenities,28880.0,56.9866895,24.136366430006863
For sale,Mežciems,Druvienas 32,2,49.0,5,5,LT proj.,Panel,All amenities,44500.0,56.97034375,24.231483384936702
Renting,Mežaparks,,,,,,,,,,46.3144754,11.0480288
Renting,Dzegužkalns,,,,,,,,,,46.3144754,11.0480288
For sale,Ķengarags,Salaspils 12,3,61.0,3,5,LT proj.,Panel,All amenities,46900.0,56.8597884,24.3083417
For sale,Purvciems,Dzelzavas 13,2,44.0,4,5,Hrušč.,Brick,All amenities,39000.0,56.9636785,24.170616738324554
For rent,Torņakalns,Vienības g. 42,1,22.0,1,5,Staļina,Masonry,All amenities,250.0,56.9325267,24.0934535
For rent,Mežciems,Kaivas 33/2,2,58.0,4,4,Jaun.,Brick-Panel,All amenities,450.0,56.9541725,24.2443253
For sale,Berģi,Berģu 9,4,72.0,3,4,Hrušč.,Brick,All amenities,75000.0,56.997867150000005,24.277341526994306
Buying,Purvciems,,,1.0,11,1,,,,,46.3144754,11.0480288
For rent,Vecrīga,Jēkaba 26/28,5,130.0,4,5,Renov.,Masonry,All amenities,990.0,56.952698,24.1051471
For sale,centrs,Antonijas 6a,3,67.0,2,5,Staļina,Brick,All amenities,113000.0,56.9573521,24.1102131
Buying,Maskavas priekšpilsēta,,,,21,12,,,,,46.3144754,11.0480288
Buying,Jugla,,,3.0,33,3,,,,,46.3144754,11.0480288
Buying,Vecmīlgrāvis,,1,99.0,99,9,,,,,46.3144754,11.0480288
Buying,Vecdaugava,,,4.0,44,4,,,,,46.3144754,11.0480288
Buying,Beberbeķi,,,,11,1,,,,,46.3144754,11.0480288
Buying,Ķengarags,,,,16,1,,,All amenities,,46.3144754,11.0480288
Buying,Āgenskalns,,2,,9,1,,Masonry,All amenities,,46.3144754,11.0480288
Buying,Dzegužkalns,,1,1.0,1,1,,,,,46.3144754,11.0480288
Buying,centrs,,,9.0,99,9,,,,,46.3144754,11.0480288
Buying,Čiekurkalns,,,4.0,44,4,,,,,46.3144754,11.0480288
Buying,Imanta,,,11.0,11,1,,,,,46.3144754,11.0480288
Buying,Ķīpsala,,,4.0,44,4,,,,,46.3144754,11.0480288
Buying,Iļģuciems,,,12.0,21,12,,,,,46.3144754,11.0480288
Buying,Klīversala,,,4.0,44,4,,,,,46.3144754,11.0480288
Buying,Zolitūde,,,,99,9,,,,,46.3144754,11.0480288
For sale,Pļavnieki,Saharova 5,2,51.0,2,9,602.,Panel,All amenities,45000.0,56.934949,24.201287164717655
For sale,Ziepniekkalns,Bruknas 12,2,60.0,10,8,119.,Panel,All amenities,60000.0,56.902176350000005,24.08785814853748
Change,Ķengarags,Maskavas 427,2,,8,,,Panel,All amenities,,56.8597884,24.3083417
For sale,Teika,Biķernieku 12b,3,67.0,5,5,Specpr.,Brick-Panel,All amenities,60000.0,56.9710535,24.1782534
For sale,centrs,Lāčplēša 7,3,88.0,3,5,Renov.,Masonry,All amenities,275000.0,56.957715,24.119110963478683
For sale,Mežciems,Eizenšteina 77,2,50.0,1,9,602.,Panel,All amenities,49000.0,56.96052845,24.233812727121844
For rent,centrs,Tomsona 33a,3,75.9,4,5,Specpr.,Brick,All amenities,500.0,56.9666958,24.127621916407733
For rent,Zolitūde,Zolitūdes 75,2,75.0,3,6,Jaun.,Masonry,All amenities,600.0,56.94174375,24.004208988406
For rent,Purvciems,Purvciema 53,1,43.0,3,9,Specpr.,Panel,All amenities,25.0,56.9543228,24.17910595
For rent,Āgenskalns,Smiļģa 27,1,30.0,1,2,P. kara,Wood,Partial amenities,150.0,56.9348145,24.0753412
For rent,centrs,Miķeļa 1,3,96.0,3,5,Specpr.,Brick-Panel,All amenities,580.0,56.955963249999996,24.1001553
For sale,Šampēteris-Pleskodāle,Irlavas 26a,3,65.0,1,5,103.,Brick-Panel,All amenities,53000.0,56.93967905,24.03363885739155
For rent,Teika,Pudiķa 13,1,28.0,3,3,P. kara,Brick,All amenities,270.0,56.9766839,24.181437950000003
For rent,centrs,Lāčplēša 127,2,95.0,3,3,Renov.,Brick,All amenities,850.0,56.9468471,24.133767
For sale,Ķengarags,Maskavas 313,1,37.0,2,12,M. ģim.,Panel-Brick,All amenities,32000.0,56.8597884,24.3083417
For sale,Āgenskalns,Pārslas 6,1,34.0,1,4,P. kara,Wood,All amenities,14500.0,56.935825699999995,24.06180012239399
For rent,centrs,Tallinas 77,1,32.0,2,5,Renov.,Brick,All amenities,29.0,56.9573204,24.1472618
For sale,Purvciems,Purvciema 53,1,42.0,4,9,M. ģim.,Panel,All amenities,43000.0,56.9543228,24.17910595
For sale,Vecrīga,Kalēju 14,3,90.0,4,5,P. kara,Masonry,All amenities,268800.0,56.9483908,24.11070826217105
For sale,centrs,Kalēju 74,3,73.0,6,7,Jaun.,Masonry,All amenities,168000.0,56.945456,24.1115799
Renting,Zasulauks,,Citi,,,,,,,,46.3144754,11.0480288
For sale,Jugla,Murjāņu 56,2,45.0,5,5,LT proj.,Panel-Brick,All amenities,44000.0,56.97782785,24.25241215000004
For sale,Imanta,Dubultu 19,2,51.0,5,5,LT proj.,Panel,All amenities,57000.0,56.95623425,24.004329575633633
For rent,Sarkandaugava,Hāpsalas 6,1,34.0,2,9,602.,Panel,All amenities,280.0,56.999263400000004,24.122646989626155
For sale,centrs,Ganu 6,4,115.0,1,6,Renov.,Masonry,All amenities,140000.0,56.961724950000004,24.109705590247213
For sale,Imanta,Anniņmuižas bulvāris 52,3,62.0,1,9,602.,Panel,All amenities,52500.0,56.959115350000005,24.009544181028076
For sale,centrs,Grostonas 25,4,110.0,18,22,Jaun.,Panel,All amenities,325000.0,56.9721458,24.12580066419271
For sale,Mežciems,Biķernieku 160,3,73.0,1,5,Jaun.,Panel,All amenities,115000.0,56.9569585,24.2536804
For rent,Dārzciems,Līvānu 1,2,42.0,2,2,Hrušč.,Brick,All amenities,280.0,56.93111235000001,24.175819661311436
For sale,Imanta,Slokas 132,3,62.0,8,9,602.,Panel,All amenities,57000.0,56.963546300000004,24.009740303812073
For rent,Ķengarags,Maskavas 252,2,48.0,3,5,LT proj.,Panel,All amenities,25.0,56.9136866,24.173133454289513
For sale,Teika,Krustabaznīcas 5,2,36.0,2,1,P. kara,Masonry,Partial amenities,16500.0,56.9831771,24.1946415
For sale,Vecmīlgrāvis,Meldru 12,2,42.0,5,5,Hrušč.,Brick,All amenities,29000.0,57.0301906,24.099707650000006
For sale,Vecmīlgrāvis,Emmas 11,3,56.0,5,5,LT proj.,Panel,All amenities,35000.0,57.02968905,24.108664502028038
For rent,centrs,Zvaigžņu 24,1,20.0,5,6,P. kara,Masonry,All amenities,25.0,56.9607411,24.1497716
For sale,Ķengarags,Glūdas 2,2,44.0,3,5,LT proj.,Panel,All amenities,57000.0,56.911268750000005,24.17348597371499
For sale,Ķengarags,Maskavas 258/2,1,34.0,2,5,Hrušč.,Brick,All amenities,30000.0,56.94476985,24.11334617300187
For rent,Pļavnieki,Deglava 122,3,76.0,5,9,119.,Panel,All amenities,400.0,56.94708265,24.19762763990448
For sale,Ziepniekkalns,Ozolciema 16,3,76.0,8,10,119.,Panel,All amenities,78000.0,56.900806599999996,24.086256199999998
For sale,centrs,Artilērijas 59,2,40.0,2,2,P. kara,Wood,All amenities,45000.0,56.95559025,24.14631027145998
For rent,Torņakalns,Garozes 17,1,38.0,1,5,M. ģim.,Panel,All amenities,250.0,56.9179738,24.100713199999998
For rent,Āgenskalns,Vīlipa 12,3,87.0,9,9,Jaun.,Panel-Brick,All amenities,600.0,56.94825305,24.055328563544386
For sale,Ziepniekkalns,Īslīces 3,5,140.0,3,10,119.,Panel,All amenities,105000.0,56.9004074,24.083742288521734
For rent,Ķengarags,Kaņiera 14,1,30.0,6,12,Čehu pr.,Brick-Panel,All amenities,330.0,56.914301550000005,24.1686274615939
For rent,Purvciems,Dzelzavas 23,1,34.0,8,9,602.,Panel,All amenities,35.0,56.9601343,24.176538817283724
For sale,Ķengarags,Prūšu 20,2,43.0,5,5,Hrušč.,Brick,All amenities,39000.0,56.91425235,24.185483337505133
For sale,Ziepniekkalns,Ozolciema 18,3,77.0,2,9,119.,Panel,All amenities,79000.0,56.89859735,24.08767079999982
For rent,centrs,Grostonas 25,2,66.0,14,24,Jaun.,Panel,All amenities,690.0,56.9721458,24.12580066419271
For rent,centrs,Pērnavas 19,1,25.0,2,5,Specpr.,Masonry,All amenities,240.0,56.9629237,24.1513342
For rent,Āgenskalns,Vīlipa 12,3,104.0,6,10,Jaun.,Panel-Brick,All amenities,800.0,56.94825305,24.055328563544386
For sale,Purvciems,Stirnu 4,4,88.0,2,12,Jaun.,Brick,All amenities,128000.0,56.9513344,24.184393
For sale,Purvciems,Stirnu 4,3,88.0,2,12,Jaun.,Brick,All amenities,128000.0,56.9513344,24.184393
For sale,centrs,Pērnavas 1,2,51.0,5,5,Staļina,Masonry,All amenities,79000.0,56.966649950000004,24.148185601330596
For sale,centrs,Brīvības 100,4,145.0,4,5,P. kara,Masonry,All amenities,210000.0,56.9607613,24.13265837643864
For sale,Teika,Zālīša 1,1,33.0,4,5,Specpr.,Brick-Panel,All amenities,35500.0,56.971841749999996,24.176408241577242
For sale,Āgenskalns,M. Nometņu 76,2,30.0,1,2,Renov.,Wood,All amenities,21500.0,56.937224900000004,24.059222740492068
For sale,Iļģuciems,Šauļu 2b,2,46.0,2,3,Hrušč.,Brick-Panel,All amenities,47000.0,56.96666715,24.059314373173805
For rent,centrs,Matīsa 46a,2,62.0,4,5,Jaun.,Brick-Panel,All amenities,750.0,56.9547609,24.1379234
For rent,Ķīpsala,Balasta d. 36,4,90.0,2,2,Jaun.,Masonry,All amenities,1500.0,56.9489344,24.0882804
For sale,Purvciems,Ķeguma 45,1,42.0,4,5,M. ģim.,Panel,All amenities,35900.0,56.96328655,24.197046499490956
For sale,Purvciems,Dzelzavas 81,3,59.0,2,9,467.,Panel,All amenities,54500.0,56.95714135,24.201172282378977
Renting,Āgenskalns,,,,,,,,,,46.3144754,11.0480288
Renting,Teika,,,,,,,,,,46.3144754,11.0480288
Renting,Iļģuciems,,,,,,,,,,46.3144754,11.0480288
Renting,Jugla,,,,,,,,,,46.3144754,11.0480288
Renting,Sarkandaugava,,,,,,,,,,46.3144754,11.0480288
Renting,Mežciems,,,,,,,,,,46.3144754,11.0480288
Renting,Zolitūde,,Citi,,,,,,,,46.3144754,11.0480288
Renting,Maskavas priekšpilsēta,,,,,,,,,,46.3144754,11.0480288
For rent,Imanta,Imantas 1. l. 49,1,27.5,2,5,LT proj.,Panel,All amenities,219.0,NaN,NaN
For sale,centrs,Birznieka-Upīša 20,5,120.0,4,5,P. kara,Masonry,All amenities,135600.0,56.9492707,24.1290193
For rent,centrs,Kaļķu 6,2,72.0,2,4,P. kara,Masonry,All amenities,550.0,56.9485304,24.1085148
For rent,Sarkandaugava,Tilta 3,1,35.0,1,5,103.,Panel-Brick,All amenities,230.0,56.995043949999996,24.127010310629814
For sale,Āgenskalns,M. Nometņu 76,2,49.0,2,2,Renov.,Wood,All amenities,34300.0,56.937224900000004,24.059222740492068
Buying,Ziepniekkalns,,3,,,,,,All amenities,,46.3144754,11.0480288
For sale,Vecmīlgrāvis,Kāvu 5a,1,34.0,1,2,Hrušč.,Brick,All amenities,37000.0,57.034232149999994,24.10036775
For rent,centrs,Eksporta 2,1,20.0,1,5,P. kara,Masonry,All amenities,125.0,56.95619685,24.098819615355048
For rent,Āgenskalns,Cieceres 5,2,43.0,3,3,Staļina,Masonry,All amenities,320.0,56.93178985,24.076087419374048
For sale,Āgenskalns,Vīlipa 3,2,55.0,2,2,Renov.,Wood,All amenities,62000.0,56.947314750000004,24.060915260124716
For sale,centrs,Blaumaņa 34,3,58.0,1,3,Renov.,Masonry,All amenities,87000.0,56.9518761,24.1257094
For sale,Āgenskalns,Ernestīnes 15,3,98.0,2,2,Renov.,Wood,All amenities,160000.0,56.9414334,24.0708978
For sale,Āgenskalns,Kuldīgas 32,2,51.0,4,4,Renov.,Masonry,All amenities,66000.0,56.9474705,24.0604076
For rent,centrs,Čaka 117/1,3,61.0,2,6,Renov.,Masonry,All amenities,500.0,56.9626863,24.1480584
For sale,Āgenskalns,Kuldīgas 32,2,52.3,4,4,Renov.,Masonry,All amenities,67990.0,56.9474705,24.0604076
For sale,Vecrīga,Šķūņu 6,1,12.0,2,4,P. kara,Masonry,All amenities,44990.0,56.9487783,24.1075908
For sale,Vecrīga,Šķūņu 6,2,25.0,2,4,P. kara,Masonry,All amenities,69990.0,56.9487783,24.1075908
Buying,Dzegužkalns,,3,,,,,,,,46.3144754,11.0480288
Buying,centrs,,,,,,,,,,46.3144754,11.0480288
For rent,centrs,Vaļņu 35,3,64.0,2,5,Renov.,Brick,All amenities,600.0,56.9472036,24.1135378
For sale,Purvciems,Dzelzavas 38,1,49.0,11,16,104.,Panel,All amenities,44000.0,56.9583699,24.1789809
For sale,Purvciems,Pūces 31,3,110.0,2,3,Jaun.,Brick-Panel,All amenities,175000.0,56.9546261,24.187194549464724
For sale,centrs,Dzirnavu 60,2,74.4,4,5,P. kara,Masonry,All amenities,135000.0,56.9544354,24.1200833
For rent,Torņakalns,Satiksmes 4,2,44.0,1,2,Priv. m.,Wood,All amenities,280.0,56.9269604,24.092061462774005
For sale,centrs,Bruņinieku 93,3,82.0,2,4,P. kara,Masonry,All amenities,90000.0,56.951094499999996,24.142021672789543
For sale,Teika,Brīvības gatve 313,4,131.0,2,6,Specpr.,Panel-Brick,All amenities,110000.0,56.982792450000005,24.19636687544211
For rent,Āgenskalns,Kalnciema 39b,2,58.0,2,4,P. kara,Masonry,All amenities,450.0,56.9453372,24.0731765
For rent,Iļģuciems,Grīvas 17,1,30.0,4,5,Hrušč.,Brick,All amenities,230.0,56.96548875,24.04929822498425
For sale,Dārzciems,Nīcgales 38,2,46.0,3,5,103.,Brick-Panel,All amenities,46000.0,56.948057950000006,24.170844288344057
Buying,Āgenskalns,,2,,,,,,,,46.3144754,11.0480288
For rent,Imanta,M. Krūmu 28,3,89.0,3,4,Jaun.,Brick-Panel,All amenities,50.0,56.9617208,24.00582129726199
For sale,Šampēteris-Pleskodāle,Stendes 7,1,18.0,3,3,Specpr.,Brick,All amenities,10950.0,56.9399149,24.0365127
Buying,Sarkandaugava,,2,,,,,,,,46.3144754,11.0480288
For rent,centrs,Vagonu 22,1,25.0,5,5,Renov.,Brick,All amenities,23.0,56.948633150000006,24.15003220000001
Buying,Ķengarags,,2,,,,,,,,46.3144754,11.0480288
For sale,Mežciems,Mežciema 26,3,55.0,2,5,LT proj.,Panel,All amenities,48300.0,56.972780900000004,24.23367245000002
For sale,Iļģuciems,Baltā 9,1,30.0,1,4,Specpr.,Brick,All amenities,25900.0,56.96824655,24.066163499229006
For rent,centrs,Ģertrūdes 107,1,13.0,5,5,P. kara,Masonry,All amenities,150.0,56.949703650000004,24.13818366113064
For sale,Imanta,Kleistu 21,2,50.0,5,9,602.,Panel,All amenities,57500.0,56.96459075,24.024187400000002
For rent,centrs,Valdemāra 41a,2,41.0,2,7,Jaun.,Panel-Brick,All amenities,670.0,56.9721861,24.1343196
For sale,Imanta,Anniņmuižas bulvāris 43,3,112.0,21,24,Jaun.,Masonry,All amenities,147000.0,56.959030600000006,24.013887042853
Buying,Iļģuciems,,5,,,,,,,,46.3144754,11.0480288
For sale,centrs,Skolas 12a,3,220.0,5,6,Renov.,Masonry,All amenities,299000.0,48.2969502,-100.7081938
For sale,Klīversala,Kuģu 15,3,86.0,2,3,Renov.,Brick,All amenities,310000.0,56.94308385,24.095552147189398
For sale,Purvciems,Stirnu 49a,2,37.0,5,5,LT proj.,Panel,All amenities,38000.0,56.9624521,24.191456980964535
For sale,centrs,Brīvības 103,3,100.0,6,6,P. kara,Brick,All amenities,125999.0,56.9614331,24.1331108
For sale,Klīversala,Kuģu 15,2,61.0,1,3,Renov.,Brick,All amenities,185000.0,56.94308385,24.095552147189398
For rent,centrs,Vīlandes 10,3,106.0,4,5,Renov.,Brick,All amenities,800.0,56.9603826,24.10228204150134
For rent,centrs,Vīlandes 10,4,155.0,2,6,Renov.,Brick,All amenities,1200.0,56.9603826,24.10228204150134
For sale,Mežciems,Eizenšteina 71,3,63.0,9,9,602.,Panel,All amenities,54900.0,56.9609321,24.23268772521135
For sale,Jugla,Silciema 13/3,1,33.0,2,5,LT proj.,Panel,All amenities,35000.0,56.9826782,24.2406588
For sale,Ķengarags,Maltas 21,2,49.0,1,5,LT proj.,Panel,All amenities,40500.0,56.909529,24.186238063336738
For sale,centrs,Strēlnieku 4b,2,46.0,5,6,Jaun.,Masonry,All amenities,149500.0,56.9605444,24.1100298
For rent,Mežaparks,Visbijas pr. 17,5,165.0,2,3,Renov.,Masonry,All amenities,1500.0,NaN,NaN
For rent,Teika,Vairoga 48,2,52.0,1,2,P. kara,Brick,All amenities,450.0,56.96821235,24.174993060699265
For sale,Klīversala,Kuģu 15,3,126.0,5,7,Jaun.,Masonry,All amenities,590000.0,56.94308385,24.095552147189398
For sale,centrs,Antonijas 15,3,82.0,3,6,P. kara,Masonry,All amenities,136000.0,56.95954305,24.11287408302882
For sale,Klīversala,Kuģu 15,4,126.0,3,6,Jaun.,Masonry,All amenities,550000.0,56.94308385,24.095552147189398
For sale,Klīversala,Kuģu 15,4,115.0,6,6,Jaun.,Masonry,All amenities,550000.0,56.94308385,24.095552147189398
For sale,Ķengarags,Prūšu 4,2,42.0,4,5,Jaun.,Panel,All amenities,52832.0,56.914674700000006,24.18150793464188
For sale,Āgenskalns,Gregora 6,3,60.0,3,5,LT proj.,Panel,All amenities,60000.0,56.945795000000004,24.0521562
For sale,Klīversala,Kuģu 15,3,98.0,3,6,Jaun.,Masonry,All amenities,375000.0,56.94308385,24.095552147189398
For sale,Mangaļi,Ostas pr. 4,2,47.0,5,5,Hrušč.,Brick,All amenities,42000.0,NaN,NaN
For sale,Vecmīlgrāvis,Emmas 5,3,56.0,5,5,LT proj.,Panel,All amenities,35500.0,57.02873485,24.108280800000003
For sale,Vecmīlgrāvis,Baltāsbaznīcas 34,4,89.0,3,5,103.,Brick-Panel,All amenities,86000.0,57.03641915,24.09373775462529
For sale,Klīversala,Kuģu 15,2,41.0,2,6,Jaun.,Masonry,All amenities,140000.0,56.94308385,24.095552147189398
For sale,centrs,Matīsa 82,1,18.0,2,2,P. kara,Wood,Partial amenities,8200.0,56.95092055,24.14612481932069
For rent,Āgenskalns,Lielirbes 13,3,90.0,17,30,Jaun.,Masonry,All amenities,650.0,56.9334996,24.0424848
For rent,centrs,Skanstes 29a,4,105.0,4,24,Jaun.,Panel,All amenities,1000.0,56.9722229,24.12397870422665
For sale,centrs,Barona 92a,1,32.0,1,2,Renov.,Wood,All amenities,61000.0,56.9667799,24.150157
For rent,centrs,Blaumaņa 3,4,200.0,5,5,Renov.,Masonry,All amenities,2900.0,56.95530025,24.122134975132422
For rent,Āgenskalns,Kuģu 26,3,82.0,1,5,Jaun.,Brick-Panel,All amenities,750.0,56.94553165,24.092327378378094
For rent,centrs,Jēkaba 26/28,5,130.0,4,5,Renov.,Masonry,All amenities,990.0,56.952698,24.1051471
For sale,Šampēteris-Pleskodāle,Lielirbes 11,3,93.0,5,27,Specpr.,Panel,All amenities,150000.0,56.9340645,24.0436381
For rent,Āgenskalns,Kuģu 28,5,175.0,1,5,Jaun.,Panel,All amenities,3500.0,56.9434633,24.0953686
For rent,Teika,Brīvības gatve 293,3,83.0,4,5,Jaun.,Masonry,All amenities,830.0,56.9730973,24.1660728
For sale,centrs,Ģertrūdes 99,3,66.0,5,6,P. kara,Masonry,All amenities,112183.0,56.94999685,24.13641390062837
For sale,Purvciems,Ilūkstes 107,3,59.0,9,9,467.,Panel,All amenities,57500.0,56.95369015,24.1977413
For sale,Teika,Pudiķa 24,4,137.0,1,2,P. kara,Masonry,All amenities,180000.0,56.97638375,24.179449347510236
For sale,centrs,Marijas 16,2,45.0,7,7,Renov.,Masonry,All amenities,103730.0,56.9505796,24.1255938
For sale,centrs,Lāčplēša 13,3,83.0,2,6,Renov.,Masonry,All amenities,198960.0,56.9567777,24.1207762
For sale,centrs,Valdemāra 23,5,164.0,4,6,Renov.,Masonry,All amenities,495000.0,56.9570587,24.1144353
For sale,centrs,Jeruzalemes 10,3,109.0,6,6,Jaun.,Masonry,All amenities,295000.0,56.9578148,24.1142082
Buying,Mežciems,,4,,,,602.,,All amenities,,46.3144754,11.0480288
For sale,Ziepniekkalns,Īslīces 3,5,140.0,3,9,119.,Panel,All amenities,105000.0,56.9004074,24.083742288521734
For sale,Zolitūde,Bieziņa 12,3,75.0,3,10,119.,Panel,All amenities,90000.0,56.9455284,24.024226567485236
For sale,Ķengarags,Maskavas 315,1,32.0,3,12,Specpr.,Brick,All amenities,29500.0,56.8597884,24.3083417
For sale,Imanta,Kurzemes pr. 40,2,50.0,1,5,LT proj.,Panel-Brick,All amenities,45500.0,NaN,NaN
Buying,Ķengarags,Lokomotīves 48,1,30.0,2,4,LT proj.,Panel,All amenities,,56.90837855,24.200666050000002
