Poster_Link,Series_Title,Runtime_of_Series,Certificate,Runtime_of_Episodes,Genre,IMDB_Rating,Overview,Star1,Star2,Star3,Star4,No_of_Votes
"https://m.media-amazon.com/images/M/MV5BYmNlMTYzNDMtZjI5NS00NTdjLTlkYWMtMWMzZWJjODY2YzAzXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",Psycho-Pass,(2012– ),16,25 min,"Animation, Action, Crime",8.2,"Believing in humanity and order, policewoman Akane Tsunemori obeys the ruling, computerized, precognitive Sibyl System. But when she faces a criminal mastermind who can elude this ""perfect"" system, she questions both Sibyl and herself.",Kana Hanazawa,Miyuki Sawashiro,Noriko Hidaka,Shizuka Itô,15842
"https://m.media-amazon.com/images/M/MV5BMWM2YWFmOTItNGZiNC00NjllLThhMDUtZTUzYmZlNTU1Y2NiXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY98_CR1,0,67,98_AL_.jpg",The Penguins of Madagascar,(2008–2015),,11 min,"Animation, Action, Adventure",7.6,The daily adventures of penguins living in New York's Central Park Zoo.,John DiMaggio,Tom McGrath,Jeff Bennett,James Patrick Stuart,15828
"https://m.media-amazon.com/images/M/MV5BZWM1Mzc0ZmQtZWI1Ni00NDk5LTgwY2YtMjViZGY3ZTZlMjJhXkEyXkFqcGdeQXVyMTgxOTIzNzk@._V1_UY98_CR1,0,67,98_AL_.jpg",Fresh Meat,(2011–2016),,50 min,"Comedy, Drama",7.9,"A comedy that follows a group of six students about to embark on the most exciting period of their lives so far, university.",Zawe Ashton,Greg McHugh,Kimberley Nixon,Charlotte Ritchie,15729
"https://m.media-amazon.com/images/M/MV5BZGU5ZGE4NTUtMzdmZS00ZTg2LTk3MTctMjA5NWI3NWYwMWIwXkEyXkFqcGdeQXVyNjUzMDIyNzE@._V1_UY98_CR2,0,67,98_AL_.jpg",The Ricky Gervais Show,(2010–2012),,30 min,"Animation, Comedy, Talk-Show",8.3,Ricky Gervais and Stephen Merchant talk to Karl Pilkington about important things in life whilst Karl provides anything but intelligent answers. Comedy at its finest with wonderful animation.,Ricky Gervais,Stephen Merchant,Karl Pilkington,,15684
"https://m.media-amazon.com/images/M/MV5BMzY2M2E1MGMtMjA4MS00ODcwLWEwNDctNTAwOWQ2MTYwZmFkXkEyXkFqcGdeQXVyMTk4NDUxNzY@._V1_UY98_CR1,0,67,98_AL_.jpg",Medici,(2016–2019),18,60 min,"Biography, Drama, History",7.9,"A political family drama set in Florence in the early fifteenth century. Cosimo de Medici finds himself at the helm of his banking dynasty when his father, Giovanni, dies suddenly.",Daniel Sharman,Alessandra Mastronardi,Synnove Karlsen,Sebastian De Souza,15675
"https://m.media-amazon.com/images/M/MV5BMTk5Nzc0Mzc5MV5BMl5BanBnXkFtZTgwNzE5NzI1NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",The Tick,(2016–2019),16,29 min,"Action, Adventure, Comedy",7.4,"In a world where superheroes have been real for decades, an accountant with no superpowers comes to realize his city is owned by a super villain. As he struggles to uncover this conspiracy, he falls in league with a strange blue superhero.",Peter Serafinowicz,Griffin Newman,Valorie Curry,Brendan Hines,15595
"https://m.media-amazon.com/images/M/MV5BZmE1NjIyNjYtMTVmMy00M2YyLTljMjMtZGQwYmUxOTU4NjRlXkEyXkFqcGdeQXVyNjc3OTE4Nzk@._V1_UY98_CR0,0,67,98_AL_.jpg",Mob Psycho 100,(2016– ),16,24 min,"Animation, Action, Comedy",8.5,"A psychic middle school boy tries to live a normal life and keep his growing powers under control, even though he constantly gets into trouble.",Setsuo Ito,Takahiro Sakurai,Akio Ôtsuka,Miyu Irino,15585
"https://m.media-amazon.com/images/M/MV5BN2I3NWRlYzYtMDNkZS00NmJlLWIyYzctYzkwODM3YWRiZjk1XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UY98_CR1,0,67,98_AL_.jpg","Two Guys, a Girl and a Pizza Place",(1998–2001),,30 min,"Comedy, Romance",7.4,Three twenty-somethings share a Boston apartment and hang around (and work) at a pizza place.,Traylor Howard,Ryan Reynolds,Richard Ruccolo,Suzanne Cryer,15585
"https://m.media-amazon.com/images/M/MV5BMTczNjIzNjk5N15BMl5BanBnXkFtZTgwNTAyMDk1NDM@._V1_UX67_CR0,0,67,98_AL_.jpg",Breathe,(2018– ),16+,45 min,"Drama, Thriller",8.3,This series just asks one question - how far will you go to protect the one you love. Two desperate and driven men must engage in the ultimate cat and mouse game to save the one they love.,Madhavan,Amit Sadh,Sapna Pabbi,Shriswara,15573
"https://m.media-amazon.com/images/M/MV5BNmJhYTVjNzUtNjJiZi00MWFhLTg4MWUtMzNiMGEwMmVkYWY1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Dirty John,(2018– ),16,44 min,"Crime, Drama",7.2,Anthology series in which each season is based on a true crime story featuring an epic tale of love gone wrong.,Connie Britton,Christian Slater,Eric Bana,Amanda Peet,15549
"https://m.media-amazon.com/images/M/MV5BMTE3OWQ1MGYtMmZjYy00NTU1LWJlZDAtODg3Mjc5MmMwZTljXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Bugs Bunny/Looney Tunes Comedy Hour,(1985–1986),,45 min,"Animation, Family, Comedy",8.4,"A Saturday morning series, collecting of some of the most popular classic cartoons from the Looney Tunes catalogue.",Mel Blanc,June Foray,,,15532
"https://m.media-amazon.com/images/M/MV5BODA5ZDQyMzYtZWQwMy00MDQ1LWE2OGUtNGYyNTk0Y2NhZGM4XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UX67_CR0,0,67,98_AL_.jpg",Ellen: The Ellen DeGeneres Show,(2003– ),,60 min,"Comedy, Talk-Show",6.9,"A mix of celebrity interviews, musical performers, audience participation games, and segments spotlighting real people with extraordinary stories and talents.",Ellen DeGeneres,Stephen Boss,Andy Lassner,Wanda Sykes,15513
"https://m.media-amazon.com/images/M/MV5BZjVkMTRlZDktNzFkYi00ZmRkLTkxZmQtOTZiZTg0NzJhOWE3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",Metalocalypse,(2006–2013),,11 min,"Animation, Comedy, Music",8.2,"The epic and over-the-top adventures of Dethklok, the world's most successful death metal band.",Brendon Small,Tommy Blacha,Mark Hamill,Victor Brandt,15493
"https://m.media-amazon.com/images/M/MV5BMGFlYmIzNWQtNmU5Zi00NjA4LWFhMTYtY2U2NzQ0MmYyNmMzXkEyXkFqcGdeQXVyODUwNjEzMzg@._V1_UX67_CR0,0,67,98_AL_.jpg",Danny Phantom,(2004–2007),,30 min,"Animation, Action, Adventure",7.1,A 14-year-old receives ghost powers and uses them to save the world,David Kaufman,Grey Griffin,Rickey D'Shon Collins,Colleen O'Shaughnessey,15486
"https://m.media-amazon.com/images/M/MV5BOTU2ZTE0M2MtMzE4ZC00NWJmLWJjZGYtOTRmYWVmMDY0N2Q4XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_UX67_CR0,0,67,98_AL_.jpg",Queer Eye,(2018– ),16,45 min,Reality-TV,8.5,"A new Fab Five set out to Atlanta to help some of the city's people refine their wardrobes, grooming, diet, cultural pursuits, and home décor.",Bobby Berk,Karamo Brown,Tan France,Antoni Porowski,15484
"https://m.media-amazon.com/images/M/MV5BOTcxOTg2ZTYtNWFlYi00YmJiLTgyNDMtMjUyYWE3Mzg2ZTYxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",RuPaul's Drag Race,(2009– ),,63 min,"Game-Show, Reality-TV",8.5,RuPaul searches for America's next drag superstar.,RuPaul,Michelle Visage,Santino Rice,Jason Carter,15469
"https://m.media-amazon.com/images/M/MV5BMTgzMzU5ODIxN15BMl5BanBnXkFtZTgwNzI4ODE5MTI@._V1_UX67_CR0,0,67,98_AL_.jpg",Girlboss,(2017),18,26 min,Comedy,7,"Sophia, a misfit, discovers a passion for fashion, becoming an unlikely businesswoman in the process. As her business grows, however, she has to learn to cope with life as her own boss. This show is loosely based on the true story of Nasty Gal Founder, Sophia Amoruso.",Britt Robertson,Ellie Reed,Johnny Simmons,Alphonso McAuley,15429
"https://m.media-amazon.com/images/M/MV5BMjk5MTY1MDk5MV5BMl5BanBnXkFtZTcwODU2MjcyMQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",Tru Calling,(2003–2005),,43 min,"Drama, Fantasy, Mystery",7.4,A university graduate working in the city morgue is able to repeat the same day over again to prevent murders or other disasters.,Eliza Dushku,Shawn Reaves,Zach Galifianakis,A.J. Cook,15408
"https://m.media-amazon.com/images/M/MV5BMjAxNzkzOTkwM15BMl5BanBnXkFtZTcwNTMyNzkxNQ@@._V1_UY98_CR0,0,67,98_AL_.jpg",Body of Proof,(2011–2013),,60 min,"Comedy, Crime, Drama",7.1,Medical examiner Megan Hunt's unique approach to solving crimes puts her at odds with her superiors.,Dana Delany,Jeri Ryan,Geoffrey Arend,Windell Middlebrooks,15400
"https://m.media-amazon.com/images/M/MV5BNjM4NzMzMDI1NF5BMl5BanBnXkFtZTcwOTE2MTMwNA@@._V1_UY98_CR4,0,67,98_AL_.jpg",In Treatment,(2008–2021),,25 min,Drama,8.3,"A psychotherapist questions his abilities and gets help by reuniting with his old therapist, whom he has not seen for ten years.",Gabriel Byrne,Dianne Wiest,Michelle Forbes,Blair Underwood,15373
"https://m.media-amazon.com/images/M/MV5BNWMyNzEzZjItZWZiMy00MzQ2LWExZjItNDRmZTE0MjEyMGVjXkEyXkFqcGdeQXVyNzA5NjUyNjM@._V1_UX67_CR0,0,67,98_AL_.jpg",My Mad Fat Diary,(2013–2015),,47 min,"Comedy, Drama, Romance",8.4,"Set in 1996 in Lincolnshire, the show tells the tragic and humorous story of a very troubled young girl, Rae, who spent four months in a psychiatric hospital for attempted suicide. After ...                See full summary »",Jodie Comer,Ciara Baxendale,Dan Cohen,Sharon Rooney,15347
"https://m.media-amazon.com/images/M/MV5BYWNmMTlmYWUtZmYyNi00Yjg2LTkxOTQtMTdhYjk1NmRhNTE0XkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_UX67_CR0,0,67,98_AL_.jpg",Pawn Stars,(2009– ),,30 min,Reality-TV,7.2,"Rick Harrison and his family own and run a pawn shop on the Las Vegas strip. They buy, sell, and appraise items of historical value.",Rick Harrison,Corey Harrison,Austin 'Chumlee' Russell,Richard Harrison,15344
"https://m.media-amazon.com/images/M/MV5BZjMxMGNhZWItZGFhMC00Zjg3LWJiMGItODUzMGY1YTJmYjkyXkEyXkFqcGdeQXVyMzYxMzg3NzQ@._V1_UY98_CR4,0,67,98_AL_.jpg",Içerde,(2016–2017),,60 min,"Action, Crime, Drama",8,"A story of two brothers torn from each other. Now on the opposite sides of the law, brothers Sarp and Mert are put against each other, unaware of their fraternity.",Çagatay Ulusoy,Aras Bulut Iynemli,Çetin Tekindor,Nihal G. Koldas,15305
"https://m.media-amazon.com/images/M/MV5BMTc4MzAzMDA2Ml5BMl5BanBnXkFtZTcwNjk3NzIzMQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","Walker, Texas Ranger",(1993–2001),,43 min,"Action, Adventure, Crime",5.5,Walker and his partner Trivette are Texas Rangers. They make it their business to battle crime in Dallas and all around the Great State of Texas.,Chuck Norris,Clarence Gilyard Jr.,Sheree J. Wilson,Noble Willingham,15292
"https://m.media-amazon.com/images/M/MV5BMWE4ZGExZTItNGEyZC00M2Y1LWE5MTctMjU4NGQyYzIwMTA1XkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_UY98_CR1,0,67,98_AL_.jpg",Doctor Foster,(2015–2017),,60 min,Drama,7.7,A woman suspects her husband of having an affair. After following several lines of inquiry far more unravels including a streak of violence below the surface.,Suranne Jones,Bertie Carvel,Tom Taylor,Thusitha Jayasundera,15286
"https://m.media-amazon.com/images/M/MV5BM2MxNzI3MmItZmIzNC00NjYxLWIzMDEtMzdiNWFhYWVmYTU3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Daybreak,(I) (2019),18+,60 min,"Action, Adventure, Comedy",6.7,High school outcast Josh is searching for his missing girlfriend in post apocalyptic Glendale. He's joined by a group of misfits Angelica and his former bully Wesley. On the way they'll face many weird things.,Colin Ford,Alyvia Alyn Lind,Sophie Simnett,Austin Crute,15263
"https://m.media-amazon.com/images/M/MV5BMDU4NWZhZjItMGFiMy00ODM4LWFkMmItYTdlNzRiYTRmMTE3XkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_UY98_CR3,0,67,98_AL_.jpg",Kingdom,(2014–2017),18,43 min,Drama,8.5,A retired MMA fighter turned trainer juggles keeping his mixed martial arts gym running and keeping his family united.,Frank Grillo,Kiele Sanchez,Matt Lauria,Jonathan Tucker,15207
"https://m.media-amazon.com/images/M/MV5BMjM3OTk1NTQyNF5BMl5BanBnXkFtZTgwMjU4NDQwMDI@._V1_UX67_CR0,0,67,98_AL_.jpg",NCIS: New Orleans,(2014–2021),,42 min,"Crime, Drama, Mystery",6.8,"A spin-off of NCIS: Naval Criminal Investigative Service (2003) about the local field office of NCIS that investigates criminal cases involving military personnel in The Big Easy, a city known for its music, entertainment and decadence. This colorful city that harbors a dark side is a magnet for service personnel on leave, and when overindulgence is followed by trouble, Special Agent Dwayne ...                See full summary »",Scott Bakula,Rob Kerkovich,CCH Pounder,Daryl Mitchell,15163
"https://m.media-amazon.com/images/M/MV5BMTMxNjYzNTg0M15BMl5BanBnXkFtZTcwNzY1MzIxNg@@._V1_UY98_CR4,0,67,98_AL_.jpg",Muhtesem Yüzyil,(2011–2014),,90 min,"Biography, Drama, History",6.7,"From 1520, follows Suleiman the Magnificent and his relatives from his great conquests to the ""Battle of Szigeth"".",Halit Ergenç,Nur Fettahoglu,Selim Bayraktar,Selen Öztürk,15162
"https://m.media-amazon.com/images/M/MV5BYzMxZWM4ZmEtZWFmMS00NGZlLWI5ZWEtMzhlZDVhNGIwNWRhXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_UX67_CR0,0,67,98_AL_.jpg",Chicago Med,(2015– ),,43 min,Drama,7.5,"The city's most highly skilled medical team saves lives, while navigating their unique interpersonal relationships.",Nick Gehlfuss,Yaya DaCosta,Torrey DeVitto,Brian Tee,15130
"https://m.media-amazon.com/images/M/MV5BY2IwOTRkYjctYmNhYS00NThlLThkZGEtZDQ1Y2IwZDlmZTBmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Everything Sucks!,(2018),18,30 min,"Comedy, Drama",7.5,"In 1990s Oregon, members of a high school A/V club clash with the drama club.",Jahi Di'Allo Winston,Peyton Kennedy,Patch Darragh,Claudine Mboligikpelani Nako,15084
"https://m.media-amazon.com/images/M/MV5BOGI4MDQxOGQtZGIwZS00OGUwLTljODctMmI2MjM4YjVjMzdlXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY98_CR1,0,67,98_AL_.jpg",Northern Exposure,(1990–1995),,60 min,"Comedy, Drama",8.3,A newly graduated doctor is required to set up his practice in an eccentric Alaskan town.,Rob Morrow,Janine Turner,Barry Corbin,John Cullum,15083
"https://m.media-amazon.com/images/M/MV5BZmIzMjAwYWUtNzliMy00MmQ0LTk0ZTItMzBiMTAzY2FjMTNiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",Shameless,(2004–2013),18,90 min,"Comedy, Crime, Drama",8,The lives and relationships of a group of siblings and their estranged father Frank Gallagher on a rough Manchester estate.,David Threlfall,Rebecca Atkinson,Alice Barry,Nicky Evans,15056
"https://m.media-amazon.com/images/M/MV5BNjYxNzBhMmQtZjM4Yy00MGZiLWFmNDAtYmVkZGM0MWNlMTU3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",Sarabhai V/S Sarabhai,(2004–2017),12+,30 min,Comedy,8.8,"The show revolves around the lives of the members of an Uber Wealthy - High Society Gujarati family of Cuffe Parade - South Bombay, whose daughter-in-law is from a middle class Delhi background.",Satish Shah,Ratna Pathak Shah,Sumeet Raghvan,Rupali Ganguly,15034
"https://m.media-amazon.com/images/M/MV5BZGI1NDA1NzUtZjYxZS00NGVjLWJmODYtMWQyYjhjNzdiYzNjXkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_UY98_CR1,0,67,98_AL_.jpg",Please Like Me,(2013–2016),16,29 min,"Comedy, Drama, Romance",8.5,"Twenty something Josh is going through a number of big changes as he navigates his first decade of adulthood. After being dumped by his girlfriend, he comes to the realization that he is gay.",Josh Thomas,Thomas Ward,John,Debra Lawrance,15014
"https://m.media-amazon.com/images/M/MV5BNDI2YThjNzAtZWZiMS00OWZkLWIwY2UtN2RjNTU5MGE1ODdkXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY98_CR1,0,67,98_AL_.jpg",Kardes Payi,(2014–2015),,70 min,"Comedy, Drama, Family",8.6,The two brothers have a plumbing company and they are trying to invent something that would make the world a better place.,Ahmet Kural,Murat Cemcir,Seda Bakan,Sinasi Yurtsever,14987
"https://m.media-amazon.com/images/M/MV5BZjlhNjE5MTktMjk3Mi00MWE5LTkyMjEtOTQ2N2RkZjg3MzA2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg",El Chapo,(2017– ),18,43 min,"Crime, Drama",7.8,"A look at the life of notorious drug kingpin, El Chapo, from his early days in the 1980s working for the Guadalajara Cartel, to his rise to power during the '90s as the head of the Sinaloa Cartel and his ultimate downfall in 2016.",Marco de la O,Humberto Busto,Diego Vásquez,Juan Carlos Cruz,14980
"https://m.media-amazon.com/images/M/MV5BODk2YmE5MjEtMmQzNy00MzZjLTgxNDAtYTgzMThlZTg1M2E3XkEyXkFqcGdeQXVyMjIwNTI1MTM@._V1_UY98_CR1,0,67,98_AL_.jpg",Glitch,(2015–2019),18+,45 min,"Drama, Sci-Fi",7.3,Six people return from the dead with no memory and attempt to unveil what brought them to the grave in the first place.,Patrick Brammall,Emma Booth,Sean Keenan,Hannah Monson,14961
"https://m.media-amazon.com/images/M/MV5BMzFjMDU2NDQtYTlmYi00YmIzLWFkNzMtMzI1NTMwMjY4ZWI4XkEyXkFqcGdeQXVyMzU3MTc5OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",How to Make It in America,(2010–2011),,30 min,"Comedy, Drama",7.9,"A group of 20 somethings living in New York City. Ben and Cameron work on starting a fashion company, while enjoying their lives in the greatest city in the world.",Bryan Greenberg,Victor Rasuk,Lake Bell,Eddie Kaye Thomas,14953
"https://m.media-amazon.com/images/M/MV5BZWFjMDhkY2YtMTljYi00MWNjLTgyNjQtN2NjNjQ3ZjZhMzJlXkEyXkFqcGdeQXVyMjYwNDA2MDE@._V1_UY98_CR5,0,67,98_AL_.jpg",Dynasty,(2017– ),13,42 min,Drama,7.3,Follows two of America's wealthiest families as they feud for control over their fortune and their children.,Elizabeth Gillies,Rafael de la Fuente,Robert Christopher Riley,Sam Adegoke,14888
"https://m.media-amazon.com/images/M/MV5BMjA1NDkyNjE4NV5BMl5BanBnXkFtZTgwMDM5NDQwMDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Bull,(2016– ),,60 min,"Comedy, Crime, Drama",7,"Brilliant, brash, and charming, Dr. Bull is the ultimate puppet master as he combines psychology, human intuition, and high-tech data to learn what makes jurors, attorneys, witnesses, and the accused tick.",Michael Weatherly,Freddy Rodríguez,Geneva Carr,Jaime Lee Kirchner,14857
"https://m.media-amazon.com/images/M/MV5BN2U1ZTViMTItMDUwZC00NTBkLTlmMGItZjE2NjdmZjMxYWZkXkEyXkFqcGdeQXVyMTI5NjYwNDQ@._V1_UY98_CR1,0,67,98_AL_.jpg",Norsemen,(2016–2020),18,30 min,Comedy,7.8,Viking life at the close of the 8th century.,Kåre Conradi,Nils Jørgen Kaalstad,Jon Øigarden,Bjørn Myrene,14843
"https://m.media-amazon.com/images/M/MV5BOWQ1OGI0ZTItOTNkYi00NWFhLWE3ZWYtODVmMjkzMmM1NDYwXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY98_CR1,0,67,98_AL_.jpg",Alfred Hitchcock Presents,(1955–1962),,25 min,"Comedy, Crime, Drama",8.5,"Series of unrelated short stories covering elements of crime, horror, drama, and comedy about people of different backgrounds committing murders, suicides, thefts, and other sorts of crime caused by certain motivations, perceived or not.",Alfred Hitchcock,Harry Tyler,John Williams,Patricia Hitchcock,14841
"https://m.media-amazon.com/images/M/MV5BMTcyNzUwNjMwM15BMl5BanBnXkFtZTcwOTgxNjk0Nw@@._V1_UY98_CR3,0,67,98_AL_.jpg",Breakout Kings,(2011–2012),,43 min,"Crime, Drama, Thriller",7.3,A squad of U.S. marshals team up with cons (former fugitives) to work together on tracking down prison escapees in exchange for getting time off their sentences.,Domenick Lombardozzi,Brooke Nevin,Malcolm Goodwin,Jimmi Simpson,14834
"https://m.media-amazon.com/images/M/MV5BNTdlNWNkZWEtMDg0MS00N2Y2LThhM2QtMDUxOGMxYzBkYzExXkEyXkFqcGdeQXVyMjczOTU2NTI@._V1_UY98_CR1,0,67,98_AL_.jpg",The Pretender,(1996–2000),,60 min,"Drama, Mystery, Sci-Fi",7.5,"A specially gifted man, with the ability to instantly master any skill, escapes from a secret testing facility and travels the country taking on different jobs and helping strangers while hiding from his kidnappers.",Michael T. Weiss,Andrea Parker,Patrick Bauchau,Jon Gries,14824
"https://m.media-amazon.com/images/M/MV5BNWY4MWIzNDItMmM3MS00MjZkLTg0MzUtMjI2M2Y2ODI3NDRkXkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Tosh.0,(2009– ),,22 min,Comedy,7.3,Daniel Tosh provides humorous commentary on content from the Internet.,Daniel Tosh,T.K. Kelly,Sam Jarvis,Nick Malis,14812
"https://m.media-amazon.com/images/M/MV5BNTZiMTcxMzItNWFmZS00M2JhLTg3NGItNjM5MTJmYjhiYjYxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR2,0,67,98_AL_.jpg",Darkwing Duck,(1991–1992),,30 min,"Animation, Action, Adventure",7.6,A bumbling superhero battles crime with the help of his daughter and pilot sidekick.,Jim Cummings,Terence McGovern,Christine Cavanaugh,Katie Leigh,14780
"https://m.media-amazon.com/images/M/MV5BMjE2OTQ2Nzk4N15BMl5BanBnXkFtZTgwMTU0MTE5MjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Resurrection,(2014–2015),,43 min,"Drama, Fantasy",7.3,"The lives of the people of Arcadia, Missouri, are forever changed when their deceased loved ones return.",Omar Epps,Frances Fisher,Matt Craven,Devin Kelley,14766
"https://m.media-amazon.com/images/M/MV5BNWM3MDVjODktYzM2Mi00Yjg1LThiODktMzVkMDQ4N2ViZWFiXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_UY98_CR1,0,67,98_AL_.jpg",Death in Paradise,(2011– ),,60 min,"Comedy, Crime, Drama",7.8,"A UK police DI is transferred to St-Marie to investigate murders on the island, but he hates the sun, sea, and sand. Later series see other English and Irish detectives take over the role.",Elizabeth Bourgine,Danny John-Jules,Don Warrington,Tobi Bakare,14750
"https://m.media-amazon.com/images/M/MV5BMjgzYzEyNWMtOGU2MC00ZTM0LWJhMTgtNjI2NmQ1ZjhkNmYwXkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_UY98_CR4,0,67,98_AL_.jpg",A Young Doctor's Notebook & Other Stories,(2012–2013),,23 min,"Comedy, Drama",7.9,"In the early 20th century, a young doctor arrives in a small Russian village around the time of the Russian Revolution to work in the local hospital.",Jon Hamm,Daniel Radcliffe,Rosie Cavaliero,Adam Godley,14722
"https://m.media-amazon.com/images/M/MV5BNWIyN2I4ZDAtMWI0OC00ZTA5LTk3ZDItM2M1MDEzMmZmZjljXkEyXkFqcGdeQXVyNjc3OTE4Nzk@._V1_UY98_CR1,0,67,98_AL_.jpg",Tengen toppa gurren lagann,(2007–2008),,24 min,"Animation, Action, Adventure",8.3,"Two friends, Simon and Kamina, become the symbols of rebellion against the powerful Spiral King, who forced mankind into subterranean villages.",Yuri Lowenthal,Kana Asumi,Steve Blum,Johnny Yong Bosch,14722
