Date,Sales_USD_cumsum,Number_of_Sales_cumsum,Active_Market_Wallets_cumsum,Primary_Sales_cumsum,Secondary_Sales_cumsum,AverageUSD_cum,Sales_USD,Number_of_Sales,Active_Market_Wallets,Primary_Sales
2021-08-01,1921899975.67,6690504,394641.0,4269015,8597.0,287.26,77997562.11000013,13645.0,3956.0,5048.0
2021-08-02,1949382780.08,6707198,398402.0,4279127,6582.0,290.64,27482804.409999847,16694.0,3761.0,10112.0
2021-08-03,1988934058.93,6726171,402280.0,4284250,13850.0,295.7,39551278.85000014,18973.0,3878.0,5123.0
2021-08-04,2066562182.94,6747502,406010.0,4289370,16211.0,306.27,77628124.00999999,21331.0,3730.0,5120.0
2021-08-05,2144339307.25,6774411,409277.0,4294569,21710.0,316.54,77777124.30999994,26909.0,3267.0,5199.0
2021-08-06,2249821176.51,6803813,412787.0,4303871,20100.0,330.67,105481869.26000023,29402.0,3510.0,9302.0
2021-08-07,2315695263.04,6857089,415190.0,4336517,20630.0,337.71,65874086.52999973,53276.0,2403.0,32646.0
2021-08-08,2401260801.31,6922325,419442.0,4375232,26521.0,346.89,85565538.26999998,65236.0,4252.0,38715.0
2021-08-09,2485369075.75,7004389,422486.0,4428616,28680.0,354.83,84108274.44000006,82064.0,3044.0,53384.0
2021-08-10,2558565011.46,7083612,425029.0,4474662,33177.0,361.19,73195935.71000004,79223.0,2543.0,46046.0
2021-08-11,2625010888.44,7139626,426912.0,4501821,28855.0,367.67,66445876.98000002,56014.0,1883.0,27159.0
2021-08-12,2683910763.0,7183775,429639.0,4523002,22968.0,373.61,58899874.55999994,44149.0,2727.0,21181.0
2021-08-13,2742610439.15,7246619,431931.0,4558612,27234.0,378.47,58699676.150000095,62844.0,2292.0,35610.0
2021-08-14,2807796187.45,7289197,434399.0,4575199,25991.0,385.2,65185748.299999714,42578.0,2468.0,16587.0
2021-08-15,2870264932.2,7351829,437508.0,4615843,21988.0,390.42,62468744.75,62632.0,3109.0,40644.0
2021-08-16,2921346167.62,7406295,440266.0,4644645,25664.0,394.44,51081235.42000008,54466.0,2758.0,28802.0
2021-08-17,2961589011.15,7436609,444892.0,4658787,16172.0,398.24,40242843.53000021,30314.0,4626.0,14142.0
2021-08-18,3005396654.5,7457379,449285.0,4666594,12963.0,403.01,43807643.349999905,20770.0,4393.0,7807.0
2021-08-19,3037913996.77,7482216,454665.0,4677861,13570.0,406.02,32517342.26999998,24837.0,5380.0,11267.0
2021-08-20,3115217599.79,7508411,458887.0,4690133,13923.0,414.9,77303603.01999998,26195.0,4222.0,12272.0
2021-08-21,3223181496.39,7535187,462966.0,4701677,15232.0,427.75,107963896.5999999,26776.0,4079.0,11544.0
2021-08-22,3323352821.65,7567031,467373.0,4712688,20833.0,439.19,100171325.26000023,31844.0,4407.0,11011.0
2021-08-23,3566930620.0,7601607,471816.0,4724813,22451.0,469.23,243577798.3499999,34576.0,4443.0,12125.0
2021-08-24,3761880403.51,7643809,475831.0,4740794,26221.0,492.15,194949783.51000023,42202.0,4015.0,15981.0
2021-08-25,3914466731.12,7690685,479949.0,4759489,28181.0,508.99,152586327.60999966,46876.0,4118.0,18695.0
2021-08-26,4050615028.02,7731069,482595.0,4774792,25081.0,523.94,136148296.9000001,40384.0,2646.0,15303.0
2021-08-27,4258766143.57,7791478,484781.0,4811100,24101.0,546.59,208151115.5500002,60409.0,2186.0,36308.0
2021-08-28,4590295406.72,7839873,489991.0,4831021,28474.0,585.51,331529263.1500001,48395.0,5210.0,19921.0
2021-08-29,4978931765.21,7897699,494706.0,4857493,31354.0,630.43,388636358.4899998,57826.0,4715.0,26472.0
2021-08-30,5206486952.06,7947449,498482.0,4876226,31017.0,655.11,227555186.85000038,49750.0,3776.0,18733.0
2021-08-31,5363242858.95,8006710,500957.0,4904451,31036.0,669.84,156755906.8899994,59261.0,2475.0,28225.0
2021-09-01,5514959669.74,8053004,504192.0,4926086,24659.0,684.83,151716810.78999996,46294.0,3235.0,21635.0
2021-09-02,5660670177.04,8072745,506805.0,4929720,16107.0,701.21,145710507.3000002,19741.0,2613.0,3634.0
2021-09-03,5790191091.27,8092038,508914.0,4938024,10989.0,715.54,129520914.2300005,19293.0,2109.0,8304.0
2021-09-04,5892927584.89,8122600,511816.0,4954789,13797.0,725.5,102736493.61999989,30562.0,2902.0,16765.0
2021-09-05,5981054012.14,8160070,513845.0,4976982,15277.0,732.97,88126427.25,37470.0,2029.0,22193.0
2021-09-06,6055278415.96,8188721,515469.0,4991313,14320.0,739.47,74224403.8199997,28651.0,1624.0,14331.0
2021-09-07,6108395657.3,8202054,517321.0,4995360,9286.0,744.74,53117241.34000015,13333.0,1852.0,4047.0
2021-09-08,6151416752.17,8223082,520106.0,5007898,8490.0,748.07,43021094.869999886,21028.0,2785.0,12538.0
2021-09-09,6191056143.26,8240666,523433.0,5016433,9049.0,751.28,39639391.09000015,17584.0,3327.0,8535.0
2021-09-10,6228068306.0,8255685,524786.0,5023092,8360.0,754.4,37012162.73999977,15019.0,1353.0,6659.0
2021-09-11,6259099528.12,8273969,527791.0,5032169,9207.0,756.48,31031222.119999886,18284.0,3005.0,9077.0
2021-09-12,6285874436.84,8295806,529060.0,5046349,7657.0,757.72,26774908.720000267,21837.0,1269.0,14180.0
2021-09-13,6339455797.13,8310839,530900.0,5052854,8528.0,762.79,53581360.28999996,15033.0,1840.0,6505.0
2021-09-14,6378333978.96,8323394,533235.0,5057302,8107.0,766.31,38878181.82999992,12555.0,2335.0,4448.0
2021-09-15,6430468064.52,8347964,534908.0,5072973,8899.0,770.3,52134085.56000042,24570.0,1673.0,15671.0
2021-09-16,6525734135.93,8368627,536867.0,5083283,10353.0,779.79,95266071.40999985,20663.0,1959.0,10310.0
2021-09-17,6565483822.62,8388498,541934.0,5091101,12053.0,782.68,39749686.68999958,19871.0,5067.0,7818.0
2021-09-18,6605802962.12,8413535,548506.0,5103261,12877.0,785.14,40319139.5,25037.0,6572.0,12160.0
2021-09-19,6639517628.74,8425433,552339.0,5105873,9286.0,788.03,33714666.619999886,11898.0,3833.0,2612.0
2021-09-20,6670549527.34,8442965,556766.0,5114988,8417.0,790.07,31031898.60000038,17532.0,4427.0,9115.0
2021-09-21,6713692300.32,8467325,559895.0,5125599,13749.0,792.89,43142772.97999954,24360.0,3129.0,10611.0
2021-09-22,6737687039.48,8478840,564460.0,5129806,7308.0,794.65,23994739.159999847,11515.0,4565.0,4207.0
2021-09-23,6796515230.88,8498240,568259.0,5138172,11034.0,799.76,58828191.40000057,19400.0,3799.0,8366.0
2021-09-24,6850331119.11,8537423,571228.0,5161888,15467.0,802.39,53815888.22999954,39183.0,2969.0,23716.0
2021-09-25,6911718458.71,8589278,573905.0,5192661,21082.0,804.69,61387339.60000038,51855.0,2677.0,30773.0
2021-09-26,6978628403.72,8637397,580431.0,5215277,25503.0,807.96,66909945.01000023,48119.0,6526.0,22616.0
2021-09-27,7082115643.91,8700473,583809.0,5249084,29269.0,813.99,103487240.18999958,63076.0,3378.0,33807.0
2021-09-28,7183234755.04,8742385,586552.0,5266207,24789.0,821.66,101119111.13000011,41912.0,2743.0,17123.0
2021-09-29,7258880053.78,8791215,591420.0,5289717,25320.0,825.7,75645298.73999977,48830.0,4868.0,23510.0
2021-09-30,7351657769.58,8860833,597027.0,5334659,24676.0,829.68,92777715.80000019,69618.0,5607.0,44942.0
2021-10-01,7438397864.9,8906924,600499.0,5358100,22650.0,835.13,86740095.3199997,46091.0,3472.0,23441.0
2021-10-02,7517092938.16,8950543,604565.0,5378786,22933.0,839.85,78695073.26000023,43619.0,4066.0,20686.0
2021-10-03,7610628795.98,8998165,606835.0,5399423,26985.0,845.8,93535857.8199997,47622.0,2270.0,20637.0
2021-10-04,7738337174.9,9080917,609729.0,5442890,39285.0,852.15,127708378.92000008,82752.0,2894.0,43467.0
2021-10-05,7848288311.94,9133930,611904.0,5464527,31376.0,859.25,109951137.03999996,53013.0,2175.0,21637.0
2021-10-06,7927145125.8,9162962,615689.0,5468416,25143.0,865.13,78856813.86000061,29032.0,3785.0,3889.0
2021-10-07,8019545103.71,9212814,618286.0,5497944,20324.0,870.48,92399977.90999985,49852.0,2597.0,29528.0
2021-10-08,8123808751.42,9281662,621807.0,5540494,26298.0,875.25,104263647.71000004,68848.0,3521.0,42550.0
2021-10-09,8182217292.98,9316707,623724.0,5554294,21245.0,878.23,58408541.559999466,35045.0,1917.0,13800.0
2021-10-10,8238557984.76,9355575,653853.0,5573802,19360.0,880.6,56340691.78000069,38868.0,30129.0,19508.0
2021-10-11,8290666767.64,9381502,665931.0,5583191,16538.0,883.72,52108782.880000114,25927.0,12078.0,9389.0
2021-10-12,8345876841.14,9408962,674793.0,5594720,15931.0,887.01,55210073.5,27460.0,8862.0,11529.0
2021-10-13,8412019539.62,9428654,680815.0,5601525,12887.0,892.18,66142698.47999954,19692.0,6022.0,6805.0
2021-10-14,8460900096.08,9451624,686898.0,5613149,11346.0,895.18,48880556.46000004,22970.0,6083.0,11624.0
2021-10-15,8521832824.74,9470824,696457.0,5622061,10288.0,899.8,60932728.65999985,19200.0,9559.0,8912.0
2021-10-16,8568835720.08,9487372,706195.0,5626154,12455.0,903.18,47002895.34000015,16548.0,9738.0,4093.0
2021-10-17,8621377082.08,9506186,711392.0,5634009,10959.0,906.92,52541362.0,18814.0,5197.0,7855.0
2021-10-18,8679946477.28,9583368,716292.0,5707781,3410.0,905.73,58569395.20000076,77182.0,4900.0,73772.0
2021-10-19,8788543906.51,9745100,728534.0,5799828,69685.0,901.84,108597429.22999954,161732.0,12242.0,92047.0
2021-10-20,8878464925.15,9854022,732465.0,5863856,44894.0,901.0,89921018.63999939,108922.0,3931.0,64028.0
2021-10-21,8932409902.33,9903622,737240.0,5889879,23577.0,901.93,53944977.180000305,49600.0,4775.0,26023.0
2021-10-22,8987609057.61,9946225,748347.0,5912370,20112.0,903.62,55199155.28000069,42603.0,11107.0,22491.0
2021-10-23,9093178428.46,10068314,753316.0,5994051,40408.0,903.15,105569370.84999847,122089.0,4969.0,81681.0
2021-10-24,9166815200.37,10185622,754633.0,6063771,47588.0,899.98,73636771.91000175,117308.0,1317.0,69720.0
2021-10-25,9217392642.61,10225761,763565.0,6082659,21251.0,901.39,50577442.23999977,40139.0,8932.0,18888.0
2021-10-26,9259909672.02,10257126,767183.0,6098329,15695.0,902.78,42517029.40999985,31365.0,3618.0,15670.0
2021-10-27,9368154865.23,10397112,769282.0,6191938,46377.0,901.03,108245193.20999908,139986.0,2099.0,93609.0
2021-10-28,9407716706.29,10427209,771260.0,6207391,14644.0,902.23,39561841.06000137,30097.0,1978.0,15453.0
2021-10-29,9450085350.93,10454399,778634.0,6221412,13169.0,903.93,42368644.63999939,27190.0,7374.0,14021.0
2021-10-30,9584712030.24,10507693,782281.0,6270686,4020.0,912.16,134626679.30999947,53294.0,3647.0,49274.0
2021-10-31,9651053069.89,10561165,788567.0,6306451,17707.0,913.82,66341039.64999962,53472.0,6286.0,35765.0
2021-11-01,9686591841.18,10574811,794987.0,6318557,1540.0,916.01,35538771.290000916,13646.0,6420.0,12106.0
2021-11-02,9769205151.07,10642199,800357.0,6365554,20391.0,917.97,82613309.88999939,67388.0,5370.0,46997.0
2021-11-03,9812304480.83,10665664,803665.0,6387576,1443.0,919.99,43099329.76000023,23465.0,3308.0,22022.0
2021-11-04,9859177132.54,10678772,803092.0,6392713,7971.0,923.25,46872651.71000099,13108.0,-573.0,5137.0
2021-11-05,9890101769.5,10691247,,6398169,7019.0,925.07,30924636.959999084,12475.0,,5456.0
2021-11-06,9948557762.72,10809535,,6472314,44143.0,920.35,58455993.21999931,118288.0,,74145.0
2021-11-07,10010966054.63,10853882,,6496920,19741.0,922.34,62408291.90999985,44347.0,,24606.0
2021-11-08,10088033031.85,10913146,,6541355,14829.0,924.39,77066977.22000122,59264.0,,44435.0
2021-11-09,10140008108.45,10964025,,6573511,18723.0,924.84,51975076.60000038,50879.0,,32156.0
2021-11-10,10199018447.07,11008847,,6601205,17128.0,926.44,59010338.61999893,44822.0,,27694.0
2021-11-11,10234561613.17,11022782,,6609013,6127.0,928.49,35543166.10000038,13935.0,,7808.0
2021-11-12,10228364893.45,11020587,,6607842,-1024.0,928.11,-6196719.719999313,-2195.0,,-1171.0
