Date;PKod;Pgroup;Pname;Pquantity;pce_zn;pwa_zn;pce_sn;pwa_sn;pce_sb;pwa_sb;pudzsb;pmarza;pmarzajedn;pkwmarza;pudzmarza
01.07.2018;15653;VEGETABLES;KT OGOREK GRUNTOWY;89,61;2,29;204,94;2,77;248,43;2,91;260,72;0,22;17,51;0,49;43,49;0,19
01.07.2018;286;VEGETABLES;KT OGOREK ZIELONY;15,99;2,25;35,96;2,44;39,02;2,57;41,05;0,03;7,84;0,19;3,06;0,01
01.07.2018;287;VEGETABLES;KT PAPRYKA CZERWONA/ZOLTA;14,53;5,67;82,44;10,74;156,02;11,27;163,8;0,14;47,16;5,06;73,58;0,33
01.07.2018;16411;VEGETABLES;KT PAPRYKA POLNA KG;9,38;3,14;29,47;4,11;38,56;4,32;40,49;0,03;23,57;0,97;9,09;0,04
01.07.2018;289;VEGETABLES;KT PIECZARKI;4,01;5,47;21,95;6,32;25,33;6,63;26,6;0,02;13,34;0,84;3,38;0,02
01.07.2018;290;VEGETABLES;KT PIETRUSZKA LUZ KORZE?;12,18;8,61;104,81;10,85;132,06;11,39;138,68;0,12;20,63;2,24;27,25;0,12
01.07.2018;17642;VEGETABLES;KT PIETRUSZKA PECZEK WCZESNA 1 SZT;2;2,25;4,5;2,85;5,7;2,99;5,98;0,01;21,05;0,6;1,2;0,01
01.07.2018;4023;VEGETABLES;KT PIETRUSZKA ZIELONA NATKA;91;0,95;86,68;1,31;119,22;1,38;125,49;0,1;27,29;0,36;32,54;0,15
01.07.2018;291;VEGETABLES;KT POMARANCZA LUZ;3,03;3,59;10,88;4,62;14;4,99;15,13;0,01;22,29;1,03;3,12;0,01
01.07.2018;6100;VEGETABLES;KT POMIDOR KOKTAILOWY 250 G;2;2,15;4,3;3,8;7,6;3,99;7,98;0,01;43,42;1,65;3,3;0,01
01.07.2018;18118;VEGETABLES;KT POMIDOR MALINOWY;187,36;3,95;739,65;5,46;1023,79;5,74;1075,95;0,9;27,75;1,52;284,14;1,27
01.07.2018;8811;VEGETABLES;KT POMIDOR POLSKI POLNY;245,64;1,67;409,4;2,84;698,67;2,99;733,5;0,61;41,4;1,18;289,27;1,29
01.07.2018;17942;VEGETABLES;KT POMIDOR SZKLARNIOWY LUZ;17,05;1,84;31,36;3,42;58,29;3,59;61,2;0,05;46,2;1,58;26,93;0,12
01.07.2018;15732;VEGETABLES;KT POMIDORY KOKTAILOWE KUBEK;1;2,15;2,15;3,51;3,51;3,69;3,69;0;38,75;1,36;1,36;0,01
01.07.2018;19917;VEGETABLES;KT POR KG;1,35;2,25;3,04;3,09;4,17;3,24;4,37;0;27,1;0,84;1,13;0,01
01.07.2018;293;VEGETABLES;KT POR MLODA NA SZT;58;1,31;75,98;1,99;115,28;2,09;120,96;0,1;34,09;0,68;39,3;0,18
01.07.2018;19918;VEGETABLES;KT RZODKIEWKA PECZEK;17;0,98;16,64;1,23;20,99;1,29;22,01;0,02;20,72;0,26;4,35;0,02
01.07.2018;8441;VEGETABLES;KT SALATA;23;1,49;34,34;2,03;46,64;2,13;48,92;0,04;26,37;0,53;12,3;0,06
01.07.2018;525;VEGETABLES;KT SALATA LODOWA;6;2,37;14,24;3,32;19,93;3,49;20,94;0,02;28,55;0,95;5,69;0,03
01.07.2018;1430;VEGETABLES;KT SELER LUZ;21,76;2,17;47,31;2,85;62,06;2,99;65,1;0,05;23,77;0,68;14,75;0,07
01.07.2018;16039;VEGETABLES;KT SELER NAC SZT;5;1,31;6,55;1,56;7,8;1,64;8,2;0,01;16,03;0,25;1,25;0,01
01.07.2018;16066;VEGETABLES;KT SLIWKA KG;74,87;1,95;145,83;3,89;291;4,08;305,66;0,26;49,89;1,94;145,17;0,65
01.07.2018;6732;VEGETABLES;KT SZCZYPIOR;4;1,04;4,14;1,51;6,04;1,59;6,36;0,01;31,46;0,48;1,9;0,01
01.07.2018;8443;VEGETABLES;KT SZCZYPIOREK Z CEBULKA;16;1,07;17,12;1,53;24,54;1,62;25,84;0,02;30,24;0,46;7,42;0,03
01.07.2018;294;VEGETABLES;KT WINOGRONO BIALEI/ROZOWE KG;19,91;6,5;129,46;8,87;176,49;9,31;185,3;0,16;26,65;2,36;47,03;0,21
01.07.2018;17959;VEGETABLES;KT WINOGRONO ROZOWE KG;5;11;55;13,75;68,75;14,85;74,25;0,06;20;2,75;13,75;0,06
01.07.2018;295;VEGETABLES;KT WLOSZCZYZNA TACKA;14;2,57;35,96;3,12;43,64;3,27;45,8;0,04;17,6;0,55;7,68;0,03
01.07.2018;15864;DRINK_JUICE;KT WLOSZCZYZNA/SELER /MARCHEW PECZEK;80;2,72;217,6;3,58;286,4;3,76;300,8;0,25;24,02;0,86;68,8;0,31
01.07.2018;18360;VEGETABLES;KT ZESTAW DO KISZ.OGÓRKÓW;1;1,82;1,82;2,85;2,85;2,99;2,99;0;36,14;1,03;1,03;0
01.07.2018;9380;VEGETABLES;KT ZIEMNIAK WCZESNY KG;951,8;0,63;597,08;1,02;973,22;1,08;1023,54;0,86;38,65;0,4;376,14;1,68
01.07.2018;18045;VEGETABLES;KT ZIEMNIAKI;4,79;0,6;2,88;0,85;4,07;0,89;4,27;0;29,24;0,25;1,19;0,01
01.07.2018;2020;VEGETABLES;KT ZIEMNIAKI KG;1;0,39;0,39;0,85;0,85;0,89;0,89;0;54,12;0,46;0,46;0
01.07.2018;1545;VEGETABLES;KT ZIEMNIAKI KG;0,97;0,39;0,38;0,85;0,82;0,89;0,86;0;53,66;0,45;0,44;0
01.07.2018;7464;SWEETS;KUBUS 0_9 L BANAN+TRUS;1;2,4;2,4;3,51;3,51;3,69;3,69;0;31,62;1,11;1,11;0
01.07.2018;16713;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;KUBUS GO MARCHEW JABLKO MALINA 0_3L;17;1,21;20,57;1,9;32,3;1,99;33,83;0,03;36,32;0,69;11,73;0,05
01.07.2018;139;DRINK_JUICE;KUBUS MAR.JAB. MALINA 0_33L;4;1,21;4,84;1,7;6,8;1,79;7,16;0,01;28,82;0,49;1,96;0,01
01.07.2018;12553;DRINK_JUICE;KUBUS MUS 0_1 TRUSKAWKA;24;1,33;31,92;1,9;45,6;1,99;47,76;0,04;30;0,57;13,68;0,06
01.07.2018;7141;DRINK_JUICE;KUBUS MUS BANAN 0_1 L;11;1,27;13,97;1,9;20,9;1,99;21,89;0,02;33,16;0,63;6,93;0,03
01.07.2018;7143;DRINK_JUICE;KUBUS MUS BRZOSKWINIA 0_1 L;5;1,33;6,65;1,9;9,5;1,99;9,95;0,01;30;0,57;2,85;0,01
01.07.2018;7325;GENERAL_FOOD;KUBUS MUS JAB? BANAN 0_1;13;1,33;17,29;1,9;24,7;1,99;25,87;0,02;30;0,57;7,41;0,03
01.07.2018;9687;DRINK_JUICE;KUBUS PLAY 0_4 WODA +OWOC JAB I BRZOSK;16;1,87;29,92;2,66;42,56;2,79;44,64;0,04;29,7;0,79;12,64;0,06
01.07.2018;5474;DRINK_JUICE;KUBUS PLAY MAR/CZER.POMAR/LIMETKA;13;1,49;19,37;2,18;28,34;2,29;29,77;0,02;31,65;0,69;8,97;0,04
01.07.2018;17362;DRINK_JUICE;KUBUS PLAY MAR/TRUS/LIMETKA;32;1,49;47,68;2,18;69,76;2,29;73,28;0,06;31,65;0,69;22,08;0,1
01.07.2018;5275;DRINK_JUICE;KUBUS PLAY MARCH/MALIN/LIMETKA;22;1,49;32,78;2,18;47,96;2,29;50,38;0,04;31,65;0,69;15,18;0,07
01.07.2018;10572;DRINK_JUICE;KUBUS WATER 0_5 L TRUSKAWKA;50;1,3;64,75;2,02;101;2,49;124,5;0,1;35,89;0,73;36,25;0,16
01.07.2018;14877;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;KUBUS WATER 0_5L  CYTRYNOWA;21;1,28;26,91;2,02;42,42;2,49;52,29;0,04;36,56;0,74;15,51;0,07
01.07.2018;17038;DRINK_JUICE;KUBUS WATERRR MALINA 0_5L;73;1,27;92,76;2,02;147,46;2,49;181,77;0,15;37,09;0,75;54,7;0,24
01.07.2018;3010;SWEETS;KUBUS WOTER 0_5 L GRUSZKA;22;1,35;29,7;2,02;44,44;2,49;54,78;0,05;33,17;0,67;14,74;0,07
01.07.2018;9767;DRINK_JUICE;KUBUS WOTER 0_5 L MIETA;19;1,33;25,27;2,37;45,03;2,49;47,31;0,04;43,88;1,04;19,76;0,09
01.07.2018;856;GENERAL_FOOD;KUCHAREK 200 G;8;1,83;14,64;2,55;20,4;2,75;22;0,02;28,24;0,72;5,76;0,03
01.07.2018;868;GENERAL_FOOD;KUCHAREK 60G/6 KOSTEK;5;1,02;5,1;1,56;7,8;1,69;8,45;0,01;34,62;0,54;2,7;0,01
01.07.2018;17096;GENERAL_FOOD;KUKURYDZ SLON OGROD 400 G;9;1,36;12,24;2,31;20,79;2,49;22,41;0,02;41,13;0,95;8,55;0,04
01.07.2018;2028;GENERAL_FOOD;KUKURYDZA W PUSZ.DAWTON 400G;1;1,88;1,88;2,68;2,68;2,89;2,89;0;29,85;0,8;0,8;0
01.07.2018;17850;SWEETS;KULE RUMOWE;31;0,93;28,83;1,43;44,33;1,54;47,74;0,04;34,97;0,5;15,5;0,07
01.07.2018;16081;DAIRY_CHESSE;LACIATY 150 G NATURALNE;17;2,06;35,02;3,04;51,68;3,19;54,23;0,05;32,24;0,98;16,66;0,07
01.07.2018;4867;DAIRY_CHESSE;LACIATY 150 G SZCZYPIOREK;5;2,06;10,3;3,04;15,2;3,19;15,95;0,01;32,24;0,98;4,9;0,02
01.07.2018;6096;OCCASIONAL;LAURKA OKOLICZNOSCIOWA;3;0,9;2,7;1,78;5,34;2,19;6,57;0,01;49,44;0,88;2,64;0,01
01.07.2018;2200;CHIPS_FLAKES;LAYS CHEETOS 85G KETCHUP;24;2,52;60,36;3,42;81,96;3,59;86,16;0,07;26,35;0,9;21,6;0,1
01.07.2018;7265;CHIPS_FLAKES;LAYS CHEETOS PIZZERINI  90 G;6;2,29;13,74;3,13;18,78;3,29;19,74;0,02;26,84;0,84;5,04;0,02
01.07.2018;6729;CHIPS_FLAKES;LAYS CHETOS SER+KETCHUP 90 G;6;2,29;13,74;3,13;18,78;3,29;19,74;0,02;26,84;0,84;5,04;0,02
01.07.2018;4644;CHIPS_FLAKES;LAYS FROMAGE 140 G;5;3,85;19,25;4,98;24,9;5,38;26,9;0,02;22,69;1,13;5,65;0,03
01.07.2018;8209;CHIPS_FLAKES;LAYS KARBOWANA PAPRYKA140 G;3;3,75;11,25;5,18;15,54;5,59;16,77;0,01;27,61;1,43;4,29;0,02
01.07.2018;18466;CHIPS_FLAKES;LAYS MACZUGI 24 G;7;0,69;4,83;0,94;6,58;0,99;6,93;0,01;26,6;0,25;1,75;0,01
01.07.2018;17961;CHIPS_FLAKES;LAYS MACZUGI 48 G;4;0,86;3,44;1,11;4,44;1,17;4,68;0;22,52;0,25;1;0
01.07.2018;17454;CHIPS_FLAKES;LAYS MAX CZ.PAPRYKA 140 G;7;4,03;28,21;5,05;35,36;5,46;38,21;0,03;20,22;1,02;7,15;0,03
01.07.2018;17450;CHIPS_FLAKES;LAYS MAX SER+ZIEL CEB.140 G;5;4,03;20,15;4,93;24,64;5,33;26,63;0,02;18,22;0,9;4,49;0,02
01.07.2018;4643;CHIPS_FLAKES;LAYS PAPRYKA 140 G;6;3,85;23,1;4,98;29,88;5,38;32,28;0,03;22,69;1,13;6,78;0,03
01.07.2018;6918;CHIPS_FLAKES;LAYS ROZKI SER 95 G;1;1,9;1,9;2,43;2,43;2,99;2,99;0;21,81;0,53;0,53;0
01.07.2018;3661;CHIPS_FLAKES;LAYS STAR SMITI CEBULA 130 G;9;2,23;20,07;2,86;25,74;3,09;27,81;0,02;22,03;0,63;5,67;0,03
01.07.2018;9493;CHIPS_FLAKES;LAYS SZARPANA WIEPRZOWINA W SOSIE 40 G;3;1,3;3,9;1,66;4,98;1,79;5,37;0;21,69;0,36;1,08;0
01.07.2018;9738;CHIPS_FLAKES;LAYS Z PIECA JOGURT ZIOLA 130 G;4;3,05;12,2;5,18;20,72;5,59;22,36;0,02;41,12;2,13;8,52;0,04
01.07.2018;8496;CHIPS_FLAKES;LAYS Z PIECA PAPRYKA 130 G;5;3,47;17,35;5,18;25,9;5,59;27,95;0,02;33,01;1,71;8,55;0,04
01.07.2018;4345;CHIPS_FLAKES;LAYS ZIELONA CEBULKA 140 G;6;3,85;23,1;4,98;29,88;5,38;32,28;0,03;22,69;1,13;6,78;0,03
01.07.2018;14336;DAIRY_CHESSE;LAZANKI GRZESKOWIAK 400GR;1;3,71;3,71;4,95;4,95;5,2;5,2;0;25,05;1,24;1,24;0,01
01.07.2018;11;DAIRY_CHESSE;LAZUR 100GR B?EKITNY;2;3,28;6,56;4,75;9,5;4,99;9,98;0,01;30,95;1,47;2,94;0,01
01.07.2018;9727;DRINK_JUICE;LEMONIADA 0_33 GREJFRUT BUT.;4;1,59;6,36;2,15;8,6;2,65;10,6;0,01;26,05;0,56;2,24;0,01
01.07.2018;9478;SWEETS;LEMONIADA 0_33 L CYTRYNA;1;1,59;1,59;2,15;2,15;2,65;2,65;0;26,05;0,56;0,56;0
01.07.2018;7602;SWEETS;LEP NA MUCHY BROS;1;2,81;2,81;4,02;4,02;4,34;4,34;0;30,1;1,21;1,21;0,01
01.07.2018;5640;CHEMISTRY;LEP NA MUCHY BROS 1 SZT;4;0,42;1,68;0,69;2,76;0,75;3;0;39,13;0,27;1,08;0
01.07.2018;1152;COFFEE TEA;LIPTON EXP.25 TOREBEK;3;2,81;8,43;4,06;12,18;4,99;14,97;0,01;30,79;1,25;3,75;0,02
01.07.2018;16125;COFFEE TEA;LIPTON HERB.GRANULOWANA 100G;1;5,31;5,31;6,25;6,25;7,69;7,69;0,01;15,04;0,94;0,94;0
01.07.2018;8307;SWEETS;LIZAK BABA JAGA;1;4,51;4,51;6,09;6,09;7,49;7,49;0,01;25,94;1,58;1,58;0,01
01.07.2018;8464;SWEETS;LIZAK BALWANEK;4;2,21;8,84;2,24;8,96;2,75;11;0,01;1,34;0,03;0,12;0
01.07.2018;8465;SWEETS;LIZAK CHOINKA;5;1,49;7,45;1,5;7,5;1,85;9,25;0,01;0,67;0,01;0,05;0
01.07.2018;12477;CHEWING_GUM_LOLIPOPS;LIZAK KOLOROWY;9;0,51;4,59;0,8;7,2;0,99;8,91;0,01;36,25;0,29;2,61;0,01
01.07.2018;918;CHEWING_GUM_LOLIPOPS;LIZAK KWIATEK/MALY/KULKA;7;0,23;1,61;0,45;3,15;0,55;3,85;0;48,89;0,22;1,54;0,01
01.07.2018;9684;GENERAL;LIZAK LOLLIPOP;39;0,83;32,54;1,29;50,31;1,59;62,01;0,05;35,32;0,46;17,77;0,08
01.07.2018;2725;CHEWING_GUM_LOLIPOPS;LIZAK NIM 2;1;0,4;0,4;0,72;0,72;0,89;0,89;0;44,44;0,32;0,32;0
01.07.2018;1798;SWEETS;LIZAK NIM 2;1;0,51;0,51;0,72;0,72;0,89;0,89;0;29,17;0,21;0,21;0
01.07.2018;1800;SWEETS;LIZAK NIM 2;2;0,43;0,86;0,72;1,44;0,89;1,78;0;40,28;0,29;0,58;0
01.07.2018;1964;SWEETS;LIZAK PILKA;5;1,2;6;1,78;8,9;2,19;10,95;0,01;32,58;0,58;2,9;0,01
01.07.2018;17604;CHEWING_GUM_LOLIPOPS;LIZAK POP Z GUMA;31;0,35;10,85;0,59;18,29;0,73;22,63;0,02;40,68;0,24;7,44;0,03
01.07.2018;4386;SWEETS;LIZAK SMOCZEK 1 SZT;62;0,47;29,14;0,72;44,64;0,89;55,18;0,05;34,72;0,25;15,5;0,07
01.07.2018;9604;ICE_CREAMS_FROZEN;LOD W KOSTKACH 2 KG;2;3,92;7,84;5,27;10,54;5,69;11,38;0,01;25,62;1,35;2,7;0,01
01.07.2018;5749;CHEWING_GUM_LOLIPOPS;LOD W KOSTKACH PACZKA;9;2,03;18,27;3,39;30,51;3,66;32,94;0,03;40,12;1,36;12,24;0,05
01.07.2018;7527;ICE_CREAMS_FROZEN;LODT CZEKOLADA 900 ML ALGIDA;2;7;14;9,51;19,02;9,99;19,98;0,02;26,39;2,51;5,02;0,02
01.07.2018;9088;ICE_CREAMS_FROZEN;LODY 900 ML BIG MILK SMIET.;14;7;98;9,51;133,14;9,99;139,86;0,12;26,39;2,51;35,14;0,16
01.07.2018;1921;ICE_CREAMS_FROZEN;LODY BAJKA W CZEKOLADZIE;168;1,52;255,36;2,09;351,12;2,19;367,92;0,31;27,27;0,57;95,76;0,43
01.07.2018;9822;ICE_CREAMS_FROZEN;LODY BIG MILK 180 G KOSTKA;7;1,26;8,82;1,9;13,3;2;14;0,01;33,68;0,64;4,48;0,02
01.07.2018;9745;ICE_CREAMS_FROZEN;LODY BIG MILK 900 ML BAKALIA;1;7;7;9,51;9,51;9,99;9,99;0,01;26,39;2,51;2,51;0,01
01.07.2018;9084;ICE_CREAMS_FROZEN;LODY BIG MILK CHOCO;53;1,46;77,38;2,33;123,51;2,45;129,59;0,11;37,35;0,87;46,13;0,21
01.07.2018;7593;ICE_CREAMS_FROZEN;LODY BIG MILK CHOCO 100 ML;61;1,88;114,68;2,37;144,46;2,49;151,63;0,13;20,61;0,49;29,78;0,13
01.07.2018;9086;ICE_CREAMS_FROZEN;LODY BIG MILK FRUUT;59;1,88;110,92;2,58;152,22;2,71;159,89;0,13;27,13;0,7;41,3;0,18
01.07.2018;9742;ICE_CREAMS_FROZEN;LODY BIG MILK JOGURT 100ML;23;1,83;42,09;2,58;59,34;2,71;62,33;0,05;29,07;0,75;17,25;0,08
01.07.2018;9711;ICE_CREAMS_FROZEN;LODY BIG MILK TOFFI;30;1,88;56,4;2,58;77,4;2,71;81,3;0,07;27,13;0,7;21;0,09
01.07.2018;7348;ICE_CREAMS_FROZEN;LODY BIG MILK ZE SW.MLEKIEM;104;0,38;39,12;1,61;167,44;1,69;175,76;0,15;76,64;1,23;128,32;0,57
01.07.2018;8842;ICE_CREAMS_FROZEN;LODY BRACI KORAL 900 Z CIASTECZKAMI;4;11,18;44,72;15,23;60,92;15,99;63,96;0,05;26,59;4,05;16,2;0,07
01.07.2018;9614;ICE_CREAMS_FROZEN;LODY CADENZO 900 ML;3;9,52;28,56;12,37;37,11;12,99;38,97;0,03;23,04;2,85;8,55;0,04
01.07.2018;11033;ICE_CREAMS_FROZEN;LODY CASSATE 400 ML;4;6,1;24,4;8,14;32,56;8,55;34,2;0,03;25,06;2,04;8,16;0,04
01.07.2018;9415;ICE_CREAMS_FROZEN;LODY CASSATE 550 ML;1;8,41;8,41;11,07;11,07;11,62;11,62;0,01;24,03;2,66;2,66;0,01
01.07.2018;9753;ICE_CREAMS_FROZEN;LODY CASSATE 550 ML NORDIS;8;8,08;64,64;10,47;83,76;10,99;87,92;0,07;22,83;2,39;19,12;0,09
01.07.2018;7508;ICE_CREAMS_FROZEN;LODY CHOCKOBERRY 60 ML;14;1,08;15,12;1,51;21,14;1,59;22,26;0,02;28,48;0,43;6,02;0,03
01.07.2018;7526;ICE_CREAMS_FROZEN;LODY CIASTECZKA 900 ML ALGIDA;1;7;7;9,51;9,51;9,99;9,99;0,01;26,39;2,51;2,51;0,01
01.07.2018;3006;ICE_CREAMS_FROZEN;LODY COFFE LATTE 200 ML;19;2,46;46,74;3,42;64,98;3,59;68,21;0,06;28,07;0,96;18,24;0,08
01.07.2018;17514;ICE_CREAMS_FROZEN;LODY COLO COLD;11;2,26;24,86;2,85;31,35;2,99;32,89;0,03;20,7;0,59;6,49;0,03
01.07.2018;4922;ICE_CREAMS_FROZEN;LODY CORTINA NESTLE;2;2,04;4,08;2,85;5,7;2,99;5,98;0,01;28,42;0,81;1,62;0,01
01.07.2018;9580;ICE_CREAMS_FROZEN;LODY GEMINI 65 ML;10;1,61;16,1;2,24;22,4;2,35;23,5;0,02;28,13;0,63;6,3;0,03
01.07.2018;9199;ICE_CREAMS_FROZEN;LODY GIBEK NESTLE;34;1,02;34,68;1,39;47,38;1,46;49,74;0,04;26,8;0,37;12,7;0,06
01.07.2018;15418;ICE_CREAMS_FROZEN;LODY GRAND;17;2,08;35,36;2,85;48,45;2,99;50,83;0,04;27,02;0,77;13,09;0,06
01.07.2018;9607;ICE_CREAMS_FROZEN;LODY GRAND GOLD ORANGE 120 ML;18;2,62;47,16;3,8;68,4;3,99;71,82;0,06;31,05;1,18;21,24;0,1
01.07.2018;9605;ICE_CREAMS_FROZEN;LODY GRAND GOLD PANA COTA;23;2,13;48,99;3,13;71,99;3,29;75,67;0,06;31,95;1;23;0,1
01.07.2018;9116;ICE_CREAMS_FROZEN;LODY GRAND KOKOS;2;1,78;3,56;2,55;5,1;2,68;5,36;0;30,2;0,77;1,54;0,01
01.07.2018;9705;ICE_CREAMS_FROZEN;LODY GRAND MINT 120 ML;5;2,62;13,1;3,8;19;3,99;19,95;0,02;31,05;1,18;5,9;0,03
01.07.2018;15136;ICE_CREAMS_FROZEN;LODY GRAND SMIET/O;17;2,13;36,21;2,85;48,45;2,99;50,83;0,04;25,26;0,72;12,24;0,05
01.07.2018;9128;ICE_CREAMS_FROZEN;LODY GRZESKI ROZEK 110 ML;28;2,33;65,24;3,23;90,44;3,39;94,92;0,08;27,86;0,9;25,2;0,11
01.07.2018;16046;ICE_CREAMS_FROZEN;LODY HERRY KUBEK;17;1,33;22,61;1,83;31,11;1,92;32,64;0,03;27,32;0,5;8,5;0,04
01.07.2018;6899;ICE_CREAMS_FROZEN;LODY JAK DAWNIEJ 450 ML SLONY KARMEL;4;5,98;23,92;8,18;32,72;8,59;34,36;0,03;26,89;2,2;8,8;0,04
01.07.2018;6901;ICE_CREAMS_FROZEN;LODY JAK DAWNIEJ 900 ML CZEK_BELGIJSKA;4;11,92;47,68;16,18;64,72;16,99;67,96;0,06;26,33;4,26;17,04;0,08
01.07.2018;6902;ICE_CREAMS_FROZEN;LODY JAK DAWNIEJ 900 ML SMIET+TRUS;1;10,24;10,24;13,32;13,32;13,99;13,99;0,01;23,12;3,08;3,08;0,01
01.07.2018;18660;ICE_CREAMS_FROZEN;LODY JAK DAWNIEJ 900 ML SMIET+WISNIA;5;11,92;59,6;16,18;80,9;16,99;84,95;0,07;26,33;4,26;21,3;0,1
01.07.2018;5610;ICE_CREAMS_FROZEN;LODY JAK DAWNIEJ 900 ML Z CIASTE.;2;11,92;23,84;16,18;32,36;16,99;33,98;0,03;26,33;4,26;8,52;0,04
01.07.2018;9586;ICE_CREAMS_FROZEN;LODY JAK DAWNIEJ CHA?WA 900 ML;1;11,92;11,92;16,18;16,18;16,99;16,99;0,01;26,33;4,26;4,26;0,02
01.07.2018;5442;ICE_CREAMS_FROZEN;LODY JAK DAWNIEJ MIETA 450 ML;2;6,38;12,76;8,4;16,8;8,82;17,64;0,01;24,05;2,02;4,04;0,02
01.07.2018;9613;ICE_CREAMS_FROZEN;LODY JEZYKI 90 ML;18;3,11;55,98;4,27;76,86;4,48;80,64;0,07;27,17;1,16;20,88;0,09
01.07.2018;6143;ICE_CREAMS_FROZEN;LODY JOCKER  KORAL;31;0,71;22,01;1,04;32,24;1,09;33,79;0,03;31,73;0,33;10,23;0,05
01.07.2018;9125;ICE_CREAMS_FROZEN;LODY KAKTUS;11;1,46;16,06;1,99;21,89;2,09;22,99;0,02;26,63;0,53;5,83;0,03
01.07.2018;9410;ICE_CREAMS_FROZEN;LODY KAKTUS  ML;14;1,82;25,52;1,99;27,86;2,09;29,26;0,02;8,4;0,17;2,34;0,01
01.07.2018;9951;ICE_CREAMS_FROZEN;LODY KAKTUS 45ML;55;1,2;66;1,61;88,55;1,69;92,95;0,08;25,47;0,41;22,55;0,1
01.07.2018;2413;DRINK_JUICE;LODY KAKTUS CYTR.45 ML;1;1,12;1,12;1,61;1,61;1,69;1,69;0;30,43;0,49;0,49;0
01.07.2018;9612;ICE_CREAMS_FROZEN;LODY KIBICA 110 ML;5;2,52;12,6;3,51;17,55;3,69;18,45;0,02;28,21;0,99;4,95;0,02
01.07.2018;9357;ICE_CREAMS_FROZEN;LODY KIBICA 900 ML;1;11,36;11,36;15,15;15,15;15,91;15,91;0,01;25,02;3,79;3,79;0,02
01.07.2018;7510;ICE_CREAMS_FROZEN;LODY KLAPS 105 ML;2;1,77;3,54;2,43;4,86;2,55;5,1;0;27,16;0,66;1,32;0,01
01.07.2018;7256;DRINK_JUICE;LODY KOKTAILOWE 400 ML;13;3,9;50,7;5,2;67,6;5,46;70,98;0,06;25;1,3;16,9;0,08
01.07.2018;9540;ICE_CREAMS_FROZEN;LODY KOKTAJLOWE KUKULKA;131;2,13;279,03;2,85;373,35;2,99;391,69;0,33;25,26;0,72;94,32;0,42
01.07.2018;17625;ICE_CREAMS_FROZEN;LODY KORAL SNIEZKA;15;1,28;19,2;1,8;27;1,89;28,35;0,02;28,89;0,52;7,8;0,03
01.07.2018;7405;ICE_CREAMS_FROZEN;LODY KOSTKA SNIEZNA SMIET.;4;1,18;4,72;1,69;6,76;1,77;7,08;0,01;30,18;0,51;2,04;0,01
01.07.2018;5223;ICE_CREAMS_FROZEN;LODY KUBUS PLAY;2;0,94;1,88;1,29;2,58;1,35;2,7;0;27,13;0,35;0,7;0
01.07.2018;5222;ICE_CREAMS_FROZEN;LODY KUBUS PLAY 50 ML;28;0,94;26,32;1,29;36,12;1,35;37,8;0,03;27,13;0,35;9,8;0,04
01.07.2018;9413;ICE_CREAMS_FROZEN;LODY KUBUS PLAY 55 ML;1;0,94;0,94;1,29;1,29;1,35;1,35;0;27,13;0,35;0,35;0
01.07.2018;7083;ICE_CREAMS_FROZEN;LODY MAGNUM 88 G;25;4,29;107,25;5,7;142,5;5,99;149,75;0,13;24,74;1,41;35,25;0,16
01.07.2018;9099;ICE_CREAMS_FROZEN;LODY MAGNUM 90 ML PRALIN;13;4,29;55,77;5,7;74,1;5,99;77,87;0,07;24,74;1,41;18,33;0,08
01.07.2018;13006;ICE_CREAMS_FROZEN;LODY MAGNUM CLASSIC;6;4,29;25,74;5,7;34,2;5,99;35,94;0,03;24,74;1,41;8,46;0,04
01.07.2018;19593;ICE_CREAMS_FROZEN;LODY MAGNUN  ALMOND;14;3,65;51,1;4,75;66,5;4,99;69,86;0,06;23,16;1,1;15,4;0,07
01.07.2018;7088;ICE_CREAMS_FROZEN;LODY MIETUS 60 ML;7;1,11;7,77;1,61;11,27;1,69;11,83;0,01;31,06;0,5;3,5;0,02
01.07.2018;18463;ICE_CREAMS_FROZEN;LODY MILORD 120 G Z MIGDA?AMI;13;1,95;25,31;2,62;34,11;2,76;35,85;0,03;25,8;0,68;8,8;0,04
01.07.2018;13328;ICE_CREAMS_FROZEN;LODY MLYNARCZYK 200 ML;9;2,5;22,5;3,58;32,22;3,76;33,84;0,03;30,17;1,08;9,72;0,04
01.07.2018;7874;ICE_CREAMS_FROZEN;LODY MLYNARCZYK 900 ML;2;6,5;13;8,56;17,12;8,99;17,98;0,02;24,07;2,06;4,12;0,02
01.07.2018;9275;ICE_CREAMS_FROZEN;LODY NESQUIK 43 ML;34;1,12;38,08;1,61;54,74;1,69;57,46;0,05;30,43;0,49;16,66;0,07
01.07.2018;2368;ICE_CREAMS_FROZEN;LODY NOGGER TOFI KARMEL 90 ML;21;2,14;44,94;2,86;60,06;3;63;0,05;25,17;0,72;15,12;0,07
01.07.2018;9497;ICE_CREAMS_FROZEN;LODY ORLIK 75 ML;13;1,84;23,92;2,56;33,28;2,69;34,97;0,03;28,13;0,72;9,36;0,04
01.07.2018;13114;ICE_CREAMS_FROZEN;LODY OSKAR JAGODA;9;1,2;10,8;1,7;15,3;1,79;16,11;0,01;29,41;0,5;4,5;0,02
