No,Date(UTC),Ref1,Source Description 1,Latitude,Longitude,Depth,Constant Deg.,Source No 2,Source Description 2,Type,Magnitude,Source No 3,Source Description 3
6746,1991-01-21 02:50:22,0, ,36.6331,26.2329,10.0,No,5,ISC,mb,4.7,5,ISC
6745,1991-01-20 09:22:25,0, ,36.3209,26.3982,144.0,No,5,ISC,mb,4.1,5,ISC
6744,1991-01-19 17:32:38,0, ,39.43,28.0345,19.0,No,5,ISC,Ml,4.0,15,ATH
6743,1991-01-16 17:08:31,0, ,37.0986,29.4867,14.0,No,5,ISC,Md,4.0,14,NEIC
6741,1991-01-15 21:01:05,0, ,37.1211,29.4809,1.0,No,5,ISC,mb,5.3,5,ISC
6739,1991-01-13 05:11:53,0, ,37.1183,29.5519,6.5,No,5,ISC,mb,4.9,5,ISC
6738,1991-01-10 22:55:15,0, ,37.0546,29.5123,28.5,No,5,ISC,Md,4.1,14,NEIC
6737,1991-01-07 05:15:14,0, ,40.6902,28.5579,8.3,No,5,ISC,Md,4.0,14,NEIC
6736,1991-01-04 08:13:49,0, ,39.9222,30.166999999999998,7.5,No,5,ISC,Md,4.0,15,ATH
6733,1990-12-29 13:33:58,0, ,37.852,27.9792,10.0,No,5,ISC,Ml,4.1,15,ATH
6729,1990-12-23 21:28:51,0, ,42.076,44.3196,33.0,No,5,ISC,mb,4.1,5,ISC
6726,1990-12-19 09:46:45,0, ,38.591,28.0391,6.7,No,5,ISC,mb,4.7,5,ISC
6725,1990-12-17 06:47:30,0, ,40.3658,31.3256,10.0,No,5,ISC,mb,4.5,5,ISC
6724,1990-12-16 15:45:39,0, ,41.335,43.738,15.0,No,41,EHB,Mw,5.4,10,HRVD-GCMT
6722,1990-12-13 00:57:40,0, ,36.1373,27.7968,71.9,No,5,ISC,Md,4.0,14,NEIC
6720,1990-11-26 19:35:46,0, ,38.3784,36.6042,35.1,No,5,ISC,mb,4.1,5,ISC
6719,1990-11-23 23:18:22,0, ,36.3508,26.8509,131.3,No,5,ISC,mb,4.1,5,ISC
6717,1990-11-21 23:34:49,0, ,37.5819,26.9365,1.3,No,5,ISC,Md,4.4,14,NEIC
6716,1990-11-21 14:02:48,0, ,37.0267,29.6006,19.0,No,5,ISC,mb,5.0,5,ISC
6714,1990-11-19 09:36:23,0, ,36.7923,29.0471,6.4,No,5,ISC,Md,4.2,14,NEIC
6710,1990-11-06 15:21:58,0, ,35.8483,35.6162,10.0,No,5,ISC,mb,4.3,5,ISC
6709,1990-10-31 04:15:56,0, ,36.2998,29.4678,71.3,No,5,ISC,Md,4.0,14,NEIC
6705,1990-10-28 17:12:27,0, ,37.103,29.834,10.0,No,14,NEIC,Md,4.4,15,ATH
6698,1990-10-24 11:16:44,0, ,39.8444,30.2326,18.2,No,5,ISC,mb,4.3,5,ISC
6696,1990-10-19 04:12:01,0, ,38.5348,26.8994,4.9,No,5,ISC,Md,4.0,14,NEIC
6695,1990-10-18 23:29:16,0, ,40.2331,33.7625,10.0,No,5,ISC,Md,4.2,14,NEIC
6694,1990-10-18 16:55:21,0, ,38.2508,30.9146,8.0,No,5,ISC,Md,4.0,14,NEIC
6693,1990-10-17 02:00:53,0, ,37.0473,33.9942,24.3,No,5,ISC,mb,4.2,5,ISC
6687,1990-10-07 00:12:52,0, ,37.5163,29.5845,22.8,No,5,ISC,mb,4.3,5,ISC
6686,1990-10-04 16:00:45,0, ,37.0331,29.4679,40.2,No,5,ISC,Md,4.0,14,NEIC
6684,1990-09-29 16:28:52,0, ,36.4464,28.2228,76.6,No,5,ISC,Ml,4.1,15,ATH
6683,1990-09-24 21:45:28,0, ,37.41,30.5549,10.0,No,5,ISC,mb,4.2,5,ISC
6681,1990-09-20 08:15:19,0, ,36.1155,27.2542,10.0,No,5,ISC,Ml,4.0,14,NEIC
6679,1990-09-13 22:05:13,0, ,39.5387,28.5276,10.0,No,5,ISC,mb,4.3,5,ISC
6678,1990-09-12 08:22:15,0, ,36.2206,31.8164,98.1,No,5,ISC,mb,4.0,5,ISC
6675,1990-09-08 21:01:42,0, ,37.1394,29.5223,10.0,Yes,5,ISC,mb,4.7,14,NEIC
6674,1990-09-08 18:02:52,0, ,36.4377,26.8831,146.3,No,5,ISC,Md,4.3,14,NEIC
6672,1990-09-03 07:56:18,0, ,37.0753,29.6055,18.7,No,5,ISC,mb,4.1,6,Kalafat ve Di?.2011
6670,1990-09-03 00:04:45,0, ,37.0409,29.5337,19.7,No,5,ISC,mb,4.2,5,ISC
6669,1990-09-02 04:02:10,0, ,37.0812,29.4259,10.0,Yes,5,ISC,Md,4.0,15,ATH
6668,1990-09-01 17:24:41,0, ,37.0166,27.9837,7.4,No,5,ISC,mb,4.5,5,ISC
6666,1990-08-28 20:21:24,0, ,36.27,27.212,40.5,No,41,EHB,mb,4.6,5,ISC
6665,1990-08-25 14:58:01,0, ,35.979,28.074,57.2,No,41,EHB,mb,4.8,5,ISC
6664,1990-08-20 22:55:55,0, ,36.9983,29.5861,35.6,No,5,ISC,mb,4.4,5,ISC
6663,1990-08-17 23:49:32,0, ,37.0621,29.6108,10.0,No,5,ISC,Md,4.0,15,ATH
6658,1990-08-07 13:09:20,0, ,37.0277,29.558000000000003,13.2,No,5,ISC,Md,4.0,14,NEIC
6657,1990-08-05 18:31:53,0, ,40.222,33.893,37.2,No,41,EHB,mb,4.8,5,ISC
6655,1990-08-02 19:12:39,0, ,37.0018,29.5295,13.3,No,5,ISC,mb,4.0,14,NEIC
6654,1990-08-01 07:17:09,0, ,37.0778,29.4834,4.6,No,5,ISC,Md,4.1,15,ATH
6649,1990-07-18 14:56:29,0, ,37.0573,29.5439,19.7,No,5,ISC,Md,4.2,14,NEIC
6648,1990-07-18 11:29:29,0, ,37.025999999999996,29.531,40.4,No,41,EHB,Mw,5.5,10,HRVD-GCMT
6646,1990-06-26 04:48:13,0, ,37.3275,29.2329,19.1,No,5,ISC,mb,4.2,5,ISC
6643,1990-05-25 22:22:50,0, ,36.8942,28.6404,10.0,No,5,ISC,mb,4.2,5,ISC
6641,1990-05-15 17:15:40,0, ,36.1001,27.1765,10.9,No,5,ISC,mb,4.5,5,ISC
6639,1990-05-12 21:59:10,0, ,36.2959,27.1205,10.0,No,5,ISC,Ml,4.0,15,ATH
6638,1990-05-09 21:40:23,0, ,36.1509,27.104,19.3,No,5,ISC,mb,4.0,5,ISC
6637,1990-05-08 23:45:48,0, ,36.2826,27.1866,1.0,No,5,ISC,Ml,4.0,15,ATH
6636,1990-05-08 23:27:54,0, ,36.1555,27.1712,10.0,No,5,ISC,mb,4.1,14,NEIC
6635,1990-05-08 12:16:08,0, ,36.022,27.2482,19.9,No,5,ISC,Ml,4.1,15,ATH
6634,1990-05-08 11:40:00,0, ,36.215,27.1478,10.0,No,5,ISC,Ml,4.0,15,ATH
6633,1990-05-07 00:12:02,0, ,36.2734,27.1355,10.0,No,5,ISC,mb,4.5,5,ISC
6632,1990-05-06 20:02:44,0, ,36.091,27.1854,20.8,No,5,ISC,Ml,4.1,15,ATH
6631,1990-05-03 21:05:22,0, ,39.656,38.365,41.9,No,41,EHB,mb,4.6,5,ISC
6630,1990-04-22 16:35:45,0, ,36.613,26.872,139.3,No,41,EHB,mb,4.6,5,ISC
6629,1990-04-22 00:49:14,0, ,40.2459,39.347,10.0,No,5,ISC,mb,4.0,5,ISC
6628,1990-04-21 17:03:12,0, ,36.4552,26.6967,145.9,No,5,ISC,mb,4.1,14,NEIC
6627,1990-04-20 23:30:08,0, ,39.996,40.047,39.9,No,41,EHB,Mw,5.4,10,HRVD-GCMT
6626,1990-04-20 07:01:24,0, ,36.1845,27.1316,22.0,No,5,ISC,mb,4.7,5,ISC
6624,1990-04-14 09:40:41,0, ,36.126,27.099,43.0,No,41,EHB,mb,4.7,5,ISC
6617,1990-03-14 19:21:49,0, ,36.0549,27.2013,21.1,No,5,ISC,Ml,4.1,15,ATH
6614,1990-03-05 02:59:42,0, ,38.1998,40.5633,26.4,No,5,ISC,mb,4.2,5,ISC
6609,1990-02-23 23:55:26,0, ,36.0454,27.1473,19.5,No,5,ISC,mb,4.8,5,ISC
6605,1990-02-21 00:24:46,0, ,36.0505,27.2142,54.3,No,5,ISC,mb,4.4,5,ISC
6603,1990-02-20 08:43:13,0, ,36.1618,27.0927,20.0,No,5,ISC,mb,4.3,5,ISC
6599,1990-02-19 21:45:51,0, ,36.0717,27.1527,26.8,No,5,ISC,Ml,4.1,14,NEIC
6598,1990-02-19 21:07:48,0, ,36.154,27.128,40.2,No,41,EHB,mb,4.7,5,ISC
6597,1990-02-19 20:56:40,0, ,36.1145,27.1817,37.4,No,5,ISC,mb,4.7,5,ISC
6596,1990-02-19 05:43:45,0, ,36.0962,27.1755,20.1,No,5,ISC,mb,4.4,5,ISC
6595,1990-02-12 15:42:06,0, ,36.1983,27.1009,7.0,No,5,ISC,mb,5.0,5,ISC
6593,1990-02-10 19:48:01,0, ,39.5693,27.9383,10.0,No,5,ISC,mb,4.0,5,ISC
6592,1990-02-08 20:17:53,0, ,36.6584,27.0688,158.9,No,5,ISC,mb,4.6,5,ISC
6589,1990-01-31 19:58:30,0, ,39.1077,25.9248,21.3,No,5,ISC,mb,4.1,5,ISC
6588,1990-01-31 15:00:31,0, ,39.4761,26.0912,10.4,No,5,ISC,mb,4.3,5,ISC
6586,1990-01-28 18:36:24,0, ,36.086999999999996,27.1428,10.1,No,5,ISC,mb,4.7,5,ISC
6585,1990-01-28 17:51:32,0, ,36.0649,27.1778,23.8,No,5,ISC,mb,4.4,5,ISC
6583,1990-01-26 09:40:15,0, ,36.0123,27.1864,15.3,No,5,ISC,Ml,4.3,15,ATH
6581,1990-01-25 20:29:47,0, ,36.0924,27.2699,22.5,No,5,ISC,mb,4.6,5,ISC
6580,1990-01-25 13:07:09,0, ,36.0664,27.2567,21.9,No,5,ISC,mb,4.6,5,ISC
6579,1990-01-24 13:17:48,0, ,35.6882,26.1521,115.0,No,5,ISC,mb,4.1,5,ISC
6577,1990-01-20 11:55:47,0, ,36.1269,27.1551,5.4,No,5,ISC,Ml,4.0,15,ATH
6576,1990-01-17 07:52:52,0, ,36.0507,27.1444,41.9,No,5,ISC,mb,4.5,5,ISC
6574,1990-01-14 21:25:52,0, ,35.9685,27.25,21.9,No,5,ISC,mb,4.4,14,NEIC
6572,1990-01-14 08:22:04,0, ,36.0341,27.2298,20.6,No,5,ISC,Ml,4.0,15,ATH
6571,1990-01-14 07:27:59,0, ,36.0357,27.1183,36.7,No,5,ISC,mb,4.1,5,ISC
6570,1990-01-14 03:09:41,0, ,36.1531,27.1751,10.0,No,5,ISC,Ml,4.0,15,ATH
6569,1990-01-14 02:32:13,0, ,36.1275,27.1418,12.8,No,5,ISC,mb,4.7,5,ISC
6568,1990-01-14 02:29:23,0, ,36.1177,27.1389,16.4,No,5,ISC,mb,4.4,5,ISC
6567,1990-01-14 01:38:50,0, ,36.0446,27.1408,22.9,No,5,ISC,mb,4.6,5,ISC
6566,1990-01-13 23:08:28,0, ,36.0023,27.1924,11.9,No,5,ISC,mb,4.4,5,ISC
6565,1990-01-13 22:48:07,0, ,36.1206,27.1673,10.0,Yes,5,ISC,mb,4.7,5,ISC
6564,1990-01-13 20:56:57,0, ,36.1556,27.1,6.1,No,5,ISC,mb,4.8,5,ISC
6563,1990-01-13 14:03:15,0, ,36.1222,27.1598,10.0,No,5,ISC,Ml,4.0,15,ATH
6562,1990-01-13 10:26:29,0, ,36.0883,27.1582,23.1,No,5,ISC,mb,4.7,5,ISC
6561,1990-01-13 10:22:13,0, ,36.1734,27.147,10.0,No,5,ISC,Ml,4.0,15,ATH
6560,1990-01-13 07:43:47,0, ,36.1332,27.1803,10.0,No,5,ISC,Md,4.0,15,ATH
6559,1990-01-13 05:18:59,0, ,36.1322,27.2174,10.0,No,5,ISC,Md,4.0,15,ATH
6558,1990-01-13 05:06:02,0, ,36.129,27.176,42.6,No,41,EHB,mb,4.7,5,ISC
6557,1990-01-11 20:37:22,0, ,36.1109,27.211,10.0,No,5,ISC,mb,4.0,14,NEIC
6556,1990-01-11 19:39:01,0, ,36.514,26.4371,148.2,No,5,ISC,mb,4.0,14,NEIC
6554,1990-01-10 05:38:28,0, ,36.111999999999995,27.125999999999998,39.0,No,41,EHB,mb,4.6,5,ISC
6553,1990-01-08 20:31:59,0, ,36.1577,27.1792,10.0,Yes,5,ISC,Ml,4.0,15,ATH
6552,1990-01-08 10:28:44,0, ,36.0848,27.1452,26.3,No,5,ISC,mb,4.3,5,ISC
6548,1989-12-31 08:04:32,0, ,36.139,27.0777,10.0,No,5,ISC,mb,4.6,5,ISC
6545,1989-12-26 13:24:41,0, ,36.2788,27.1526,1.0,No,5,ISC,Ml,4.0,15,ATH
6544,1989-12-26 02:30:10,0, ,36.4096,26.7896,142.2,No,5,ISC,mb,4.3,5,ISC
6543,1989-12-25 17:49:05,0, ,36.7923,26.6076,16.0,No,5,ISC,Ml,4.1,15,ATH
6539,1989-12-23 14:59:03,0, ,38.2994,26.5375,5.8,No,5,ISC,mb,4.6,5,ISC
6538,1989-12-22 00:43:42,0, ,36.9127,26.4193,10.0,No,5,ISC,mb,4.6,5,ISC
6537,1989-12-18 14:03:14,0, ,37.944,29.1904,10.0,No,5,ISC,mb,4.7,14,NEIC
6536,1989-12-18 13:58:12,0, ,37.8704,29.2158,7.3,No,5,ISC,mb,4.5,5,ISC
6534,1989-12-17 21:22:33,0, ,39.3027,28.2712,10.0,No,5,ISC,Ml,4.2,15,ATH
6527,1989-12-07 06:13:54,0, ,36.6829,26.9542,158.8,No,5,ISC,mb,4.2,5,ISC
6523,1989-11-24 05:14:23,0, ,36.5553,26.6139,10.0,No,5,ISC,Ml,4.0,15,ATH
6522,1989-11-24 01:48:41,0, ,36.7576,26.6179,15.0,No,5,ISC,Ml,4.1,15,ATH
6521,1989-11-24 01:45:54,0, ,36.688,26.638,3.2,No,41,EHB,mb,4.6,5,ISC
6517,1989-11-12 04:50:05,0, ,38.6196,26.1851,12.5,No,5,ISC,mb,4.5,5,ISC
6513,1989-11-01 13:59:28,0, ,36.4706,26.9918,142.2,No,5,ISC,mb,4.6,5,ISC
6508,1989-10-15 13:15:58,0, ,36.85,35.78,10.0,No,5,ISC,mb,4.0,6,Kalafat ve Di?.2011
6507,1989-10-14 21:12:02,0, ,39.75,32.84,10.0,No,5,ISC,mb,4.1,6,Kalafat ve Di?.2011
6505,1989-10-10 03:09:00,0, ,39.0096,35.3977,36.1,No,5,ISC,mb,4.1,5,ISC
6497,1989-09-18 02:27:38,0, ,38.9666,35.5435,33.0,No,5,ISC,mb,4.2,5,ISC
6495,1989-09-13 09:36:52,0, ,37.7005,30.2518,28.2,No,5,ISC,mb,4.3,5,ISC
6490,1989-08-29 14:18:10,0, ,40.4,33.3,7.0,No,5,ISC,mb,4.0,6,Kalafat ve Di?.2011
6484,1989-08-16 11:22:35,0, ,36.0757,28.8541,57.8,No,5,ISC,mb,4.2,5,ISC
6483,1989-08-15 17:03:33,0, ,39.181999999999995,26.208000000000002,15.0,No,41,EHB,mb,4.9,5,ISC
6482,1989-08-15 16:08:08,0, ,39.1829,26.3161,7.7,No,5,ISC,mb,4.4,5,ISC
6472,1989-07-25 15:40:46,0, ,36.1056,29.4099,33.0,No,5,ISC,Md,4.1,15,ATH
6470,1989-07-20 05:41:39,0, ,36.46,34.7669,60.6,No,5,ISC,mb,4.0,5,ISC
6469,1989-07-19 10:08:47,0, ,36.1374,27.1935,48.5,No,5,ISC,mb,4.3,5,ISC
6467,1989-07-16 16:48:24,0, ,39.1166,26.6014,2.6,No,5,ISC,mb,4.5,5,ISC
6466,1989-07-15 11:49:23,0, ,35.9802,30.7814,62.2,No,5,ISC,mb,4.6,5,ISC
6465,1989-07-12 13:42:54,0, ,37.1556,31.0875,124.8,No,5,ISC,mb,4.2,5,ISC
6461,1989-07-08 05:45:51,0, ,36.7226,28.0128,65.7,No,5,ISC,Md,4.1,15,ATH
6457,1989-06-24 15:01:25,0, ,37.0207,28.0621,21.3,No,5,ISC,mb,4.3,5,ISC
6455,1989-06-24 03:09:59,0, ,36.745,35.944,46.4,No,41,EHB,Mw,5.1,10,HRVD-GCMT
6446,1989-06-10 21:50:57,0, ,36.3679,31.9288,109.5,No,5,ISC,mb,4.0,14,NEIC
6445,1989-06-06 09:00:29,0, ,37.7223,26.7433,10.0,No,5,ISC,mb,4.1,6,Kalafat ve Di?.2011
6444,1989-06-04 04:49:04,0, ,37.7928,29.2873,10.0,No,5,ISC,Md,4.1,15,ATH
6443,1989-05-31 23:43:24,0, ,39.6268,27.8105,8.2,No,5,ISC,Ml,4.2,15,ATH
6441,1989-05-20 20:44:04,0, ,39.616,40.185,39.3,No,41,EHB,Mw,5.4,10,HRVD-GCMT
6438,1989-05-10 03:25:29,0, ,39.7105,27.9189,23.8,No,5,ISC,Ml,4.2,15,ATH
6437,1989-05-10 03:05:29,0, ,39.6684,27.8826,10.0,No,5,ISC,mb,4.2,5,ISC
6434,1989-05-08 17:54:43,0, ,36.219,28.0904,81.0,No,5,ISC,mb,4.0,5,ISC
6429,1989-04-29 22:19:54,0, ,37.0355,27.9349,8.4,No,5,ISC,mb,4.1,6,Kalafat ve Di?.2011
6428,1989-04-28 14:52:56,0, ,37.0491,28.0263,6.1,No,5,ISC,mb,4.1,5,ISC
6427,1989-04-28 13:44:05,0, ,37.032,27.9866,11.0,No,5,ISC,mb,4.0,14,NEIC
6426,1989-04-28 13:30:21,0, ,36.995,28.101,20.8,No,41,EHB,Mw,5.5,5,ISC
6424,1989-04-28 01:18:49,0, ,37.0099,28.0293,17.9,No,5,ISC,mb,4.3,14,NEIC
6423,1989-04-27 23:06:55,0, ,37.016,28.153000000000002,18.7,No,41,EHB,Mw,5.5,10,HRVD-GCMT
6413,1989-04-09 02:54:04,0, ,36.6127,42.2145,33.0,No,5,ISC,mb,4.5,5,ISC
6408,1989-04-02 18:26:50,0, ,37.76,36.66,10.0,No,5,ISC,mb,4.0,6,Kalafat ve Di?.2011
6406,1989-03-30 16:36:24,0, ,41.0547,43.9487,3.2,No,5,ISC,mb,4.5,5,ISC
6388,1989-03-10 08:00:50,0, ,40.2575,41.9627,10.0,No,5,ISC,mb,4.7,5,ISC
6385,1989-03-08 06:49:27,0, ,36.348,27.662,87.9,No,41,EHB,mb,4.5,5,ISC
6384,1989-03-06 02:13:03,0, ,37.44,36.42,10.0,No,5,ISC,mb,4.0,6,Kalafat ve Di?.2011
6378,1989-02-24 12:30:12,0, ,37.7291,29.2375,22.7,No,5,ISC,mb,4.5,5,ISC
6377,1989-02-24 01:17:44,0, ,37.7179,29.2631,19.3,No,5,ISC,mb,4.4,5,ISC
6376,1989-02-24 00:40:36,0, ,37.709,29.314,14.4,No,41,EHB,Mw,5.3,10,HRVD-GCMT
6371,1989-02-19 14:28:50,0, ,37.007,28.163,23.3,No,41,EHB,Mw,5.4,10,HRVD-GCMT
6369,1989-02-15 13:17:57,0, ,35.7545,26.079,10.0,No,5,ISC,Ml,4.2,15,ATH
6368,1989-02-15 04:01:17,0, ,39.0506,29.7138,22.7,No,5,ISC,mb,4.4,5,ISC
6363,1989-01-27 09:48:36,0, ,40.4259,29.1492,11.0,No,5,ISC,mb,4.1,5,ISC
6362,1989-01-24 02:31:11,0, ,41.0281,44.3674,10.0,No,5,ISC,mb,4.3,5,ISC
6361,1989-01-19 17:28:18,0, ,38.1417,39.5735,10.0,No,5,ISC,mb,4.3,5,ISC
6360,1989-01-16 05:33:12,0, ,37.1668,30.9462,132.1,No,5,ISC,mb,4.1,5,ISC
6359,1989-01-14 22:19:02,0, ,35.7592,27.3092,92.1,No,5,ISC,mb,4.0,5,ISC
6357,1989-01-08 13:09:23,0, ,41.0129,44.101000000000006,10.0,No,5,ISC,mb,4.3,5,ISC
6356,1989-01-08 07:07:50,0, ,38.7669,40.8036,10.0,No,5,ISC,mb,4.3,5,ISC
6355,1989-01-08 03:01:18,0, ,37.0006,27.5978,8.3,No,5,ISC,mb,4.4,5,ISC
6352,1989-01-05 07:57:45,0, ,37.0897,27.6938,10.0,No,5,ISC,mb,4.6,5,ISC
6350,1989-01-04 14:55:01,0, ,39.7833,30.6953,5.4,No,5,ISC,mb,4.3,5,ISC
6349,1989-01-04 07:29:43,0, ,40.941,44.27,10.0,No,41,EHB,mb,4.9,5,ISC
6348,1989-01-01 03:18:10,0, ,37.7205,32.1524,10.0,No,5,ISC,mb,4.5,5,ISC
6347,1988-12-31 04:07:11,0, ,40.882,43.965,10.0,No,41,EHB,mb,4.7,5,ISC
6346,1988-12-30 11:56:01,0, ,36.0691,27.2728,31.4,No,5,ISC,mb,4.5,5,ISC
6345,1988-12-29 07:31:01,0, ,35.9182,27.4327,49.5,No,5,ISC,mb,4.3,5,ISC
6344,1988-12-27 15:19:01,0, ,37.3826,27.6363,10.0,No,5,ISC,Md,4.1,15,ATH
6343,1988-12-24 22:13:19,0, ,37.6054,32.0864,10.0,No,5,ISC,mb,4.7,5,ISC
6342,1988-12-24 20:36:09,0, ,37.534,32.166,31.2,No,41,EHB,mb,4.5,5,ISC
6340,1988-12-22 20:32:59,0, ,37.5933,32.1117,8.0,No,5,ISC,mb,4.6,5,ISC
6335,1988-12-19 17:29:36,0, ,41.0236,44.3482,10.0,No,5,ISC,mb,4.4,5,ISC
6333,1988-12-17 18:57:00,0, ,37.5,36.2,10.0,No,5,ISC,mb,4.1,6,Kalafat ve Di?.2011
6330,1988-12-13 15:46:24,0, ,38.7306,39.4663,10.0,No,5,ISC,mb,4.2,5,ISC
6329,1988-12-12 15:36:18,0, ,40.9343,44.2133,10.0,No,5,ISC,mb,4.5,5,ISC
6328,1988-12-10 19:13:59,0, ,40.709,44.1528,10.0,No,5,ISC,mb,4.4,5,ISC
6327,1988-12-08 20:32:07,0, ,40.961999999999996,44.215,10.0,No,5,ISC,mb,4.8,5,ISC
6326,1988-12-08 13:33:51,0, ,36.618,30.0287,76.9,No,5,ISC,mb,4.9,5,ISC
6325,1988-12-08 07:46:02,0, ,40.803000000000004,44.41,10.0,No,41,EHB,mb,4.8,5,ISC
6324,1988-12-08 05:36:30,0, ,41.0281,44.1813,9.8,No,5,ISC,mb,4.6,5,ISC
6323,1988-12-08 04:09:38,0, ,41.0372,44.373999999999995,10.0,No,5,ISC,mb,4.5,5,ISC
6322,1988-12-08 01:49:40,0, ,41.0297,44.0371,7.0,No,5,ISC,mb,4.2,5,ISC
6321,1988-12-08 01:15:58,0, ,40.8503,44.2266,14.4,No,5,ISC,mb,4.8,5,ISC
6320,1988-12-07 20:07:31,0, ,41.1161,44.3221,7.5,No,5,ISC,mb,4.4,5,ISC
6319,1988-12-07 19:17:58,0, ,41.7634,44.2741,10.0,No,5,ISC,mb,4.2,5,ISC
6318,1988-12-07 18:05:42,0, ,40.9022,44.206,2.1,No,5,ISC,mb,4.4,5,ISC
6317,1988-12-07 14:10:17,0, ,41.058,44.3503,10.0,No,5,ISC,mb,4.3,5,ISC
6316,1988-12-07 13:19:36,0, ,39.1647,30.3372,32.6,No,5,ISC,mb,4.1,14,NEIC
6315,1988-12-07 10:56:51,0, ,40.9628,44.2369,1.8,No,5,ISC,mb,4.7,5,ISC
6314,1988-12-07 09:34:36,0, ,40.942,44.086999999999996,15.0,No,41,EHB,mb,5.0,5,ISC
6313,1988-12-07 09:28:52,0, ,40.6636,45.148999999999994,10.0,No,5,ISC,mb,4.4,5,ISC
6312,1988-12-07 08:57:06,0, ,40.9222,43.167,10.0,No,5,ISC,mb,4.4,5,ISC
6311,1988-12-07 08:06:29,0, ,40.8295,44.2279,16.0,No,5,ISC,mb,4.7,5,ISC
6310,1988-12-07 07:45:46,0, ,40.937,44.225,10.0,No,41,EHB,mb,5.8,5,ISC
6309,1988-12-07 07:41:25,0, ,40.918,44.12,5.0,No,41,EHB,Mw,6.7,10,HRVD-GCMT
6304,1988-11-25 11:02:55,0, ,36.0796,27.1451,33.0,No,5,ISC,mb,4.0,14,NEIC
6302,1988-11-18 20:04:47,0, ,38.4481,30.0792,36.9,No,5,ISC,mb,4.5,5,ISC
6297,1988-10-29 04:13:22,0, ,36.101,28.1465,4.1,No,5,ISC,mb,4.7,5,ISC
6296,1988-10-26 10:10:28,0, ,37.9608,27.688000000000002,19.4,No,5,ISC,mb,4.8,5,ISC
6294,1988-10-23 17:21:23,0, ,36.7231,28.3474,111.0,No,5,ISC,Ml,4.2,15,ATH
6290,1988-10-18 12:35:44,0, ,40.3474,41.5003,10.0,No,5,ISC,mb,4.9,5,ISC
6288,1988-10-16 23:35:25,0, ,38.0059,44.7615,33.0,No,5,ISC,mb,4.5,5,ISC
6287,1988-10-09 16:08:05,0, ,35.7551,26.8488,91.9,No,5,ISC,mb,4.6,5,ISC
6282,1988-10-03 15:49:02,0, ,39.5478,40.104,10.0,No,5,ISC,mb,4.2,5,ISC
6281,1988-10-03 12:40:17,0, ,35.988,27.366,40.4,No,41,EHB,mb,4.5,5,ISC
6279,1988-09-27 11:19:25,0, ,36.0233,27.1647,49.5,No,5,ISC,mb,4.2,5,ISC
6277,1988-09-11 02:18:13,0, ,36.2603,26.3456,123.8,No,5,ISC,mb,4.6,5,ISC
6275,1988-09-06 19:16:40,0, ,42.025,41.708,17.6,No,41,EHB,mb,5.0,5,ISC
6273,1988-08-24 12:13:29,0, ,36.5943,26.2889,26.3,No,5,ISC,Ml,4.3,15,ATH
6271,1988-08-15 07:47:10,0, ,37.8942,29.2429,11.0,No,5,ISC,mb,4.7,5,ISC
6266,1988-08-04 08:25:18,0, ,38.8552,26.9991,2.8,No,5,ISC,mb,4.5,5,ISC
6265,1988-08-03 20:42:32,0, ,35.861,35.713,25.0,No,41,EHB,mb,4.6,5,ISC
6264,1988-08-03 17:05:31,0, ,41.025,41.6971,10.0,No,5,ISC,mb,4.2,5,ISC
6260,1988-07-22 16:31:28,0, ,38.8953,44.4827,33.0,No,5,ISC,mb,4.1,5,ISC
6258,1988-07-19 20:44:13,0, ,38.2201,38.7348,10.0,No,5,ISC,mb,4.1,5,ISC
6252,1988-07-09 01:31:05,0, ,36.891,44.0073,33.0,No,5,ISC,mb,4.0,5,ISC
6251,1988-07-08 16:56:28,0, ,36.8,44.01,10.0,No,41,EHB,mb,4.9,5,ISC
6250,1988-07-05 03:44:43,0, ,39.0633,44.1455,54.2,No,5,ISC,mb,4.1,5,ISC
6248,1988-06-29 02:32:00,0, ,40.5757,41.4841,34.6,No,5,ISC,mb,4.5,5,ISC
6246,1988-06-25 16:15:35,0, ,38.451,43.083999999999996,15.0,No,41,EHB,Mw,5.5,5,ISC
6245,1988-06-24 15:06:17,0, ,37.2057,29.9549,1.3,No,5,ISC,mb,4.0,5,ISC
6244,1988-06-23 15:39:33,0, ,39.0778,30.1793,11.5,No,5,ISC,mb,4.0,5,ISC
6242,1988-06-14 08:46:43,0, ,36.8433,27.6087,16.0,No,5,ISC,Md,4.0,15,ATH
6240,1988-06-10 02:13:22,0, ,37.4725,27.1518,10.0,No,5,ISC,Ml,4.0,15,ATH
6236,1988-06-02 07:34:19,0, ,36.2838,26.726,129.6,No,5,ISC,mb,4.1,5,ISC
6235,1988-05-31 21:06:43,0, ,40.6476,34.7712,10.0,No,5,ISC,mb,4.1,5,ISC
6234,1988-05-30 16:47:01,0, ,40.2772,25.8542,9.4,No,5,ISC,mb,4.1,5,ISC
6233,1988-05-24 14:16:04,0, ,36.0442,28.1234,7.0,No,5,ISC,mb,4.2,5,ISC
6232,1988-05-17 16:59:59,0, ,40.0631,42.626999999999995,10.0,No,5,ISC,mb,4.2,5,ISC
6231,1988-05-17 11:40:46,0, ,40.6962,42.1241,10.0,No,5,ISC,mb,4.3,5,ISC
