MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating
2017-06-01,1181,33,Female,C22,Bachelor,122554,2012-11-05,,1,4,668690,3
2017-07-01,1181,33,Female,C22,Bachelor,122554,2012-11-05,,1,4,1390660,2
2017-08-01,1181,33,Female,C22,Bachelor,122554,2012-11-05,,1,4,847180,2
2017-09-01,1181,33,Female,C22,Bachelor,122554,2012-11-05,,1,4,542630,2
2017-10-01,1181,33,Female,C22,Bachelor,122554,2012-11-05,,1,4,820620,2
2017-11-01,1181,34,Female,C22,Bachelor,122554,2012-11-05,,1,4,896400,2
2017-12-01,1181,34,Female,C22,Bachelor,122554,2012-11-05,,1,4,740000,2
2017-06-01,1182,38,Male,C24,College,75499,2017-06-08,,3,3,0,1
2017-07-01,1182,38,Male,C24,College,75499,2017-06-08,,3,3,0,1
2017-08-01,1182,38,Male,C24,College,75499,2017-06-08,,3,3,0,1
2017-09-01,1182,38,Male,C24,College,75499,2017-06-08,2017-08-29,3,3,0,1
2017-02-01,1183,34,Male,C12,College,99876,2017-01-30,,3,3,0,1
2017-03-01,1183,34,Male,C12,College,99876,2017-01-30,,3,3,0,1
2017-04-01,1183,35,Male,C12,College,99876,2017-01-30,,3,3,0,1
2017-05-01,1183,35,Male,C12,College,99876,2017-01-30,,3,3,0,1
2017-06-01,1183,35,Male,C12,College,99876,2017-01-30,,3,3,0,1
2017-07-01,1183,35,Male,C12,College,99876,2017-01-30,2017-07-20,3,3,0,1
2016-01-01,1185,27,Male,C24,Master,39328,2015-02-10,,1,1,76600,2
2016-02-01,1185,27,Male,C24,Master,39328,2015-02-10,,1,1,202080,2
2016-03-01,1185,27,Male,C24,Master,39328,2015-02-10,,1,1,1005560,2
2016-04-01,1185,27,Male,C24,Master,39328,2015-02-10,,1,1,0,2
2016-05-01,1185,27,Male,C24,Master,39328,2015-02-10,,1,1,461820,2
2016-06-01,1185,27,Male,C24,Master,39328,2015-02-10,,1,1,150880,2
2016-07-01,1185,27,Male,C24,Master,39328,2015-02-10,,1,1,0,2
2016-08-01,1185,27,Male,C24,Master,39328,2015-02-10,,1,1,0,2
2016-09-01,1185,27,Male,C24,Master,39328,2015-02-10,2016-09-24,1,1,750000,2
2016-01-01,1186,30,Female,C27,Bachelor,64699,2015-02-13,2016-01-13,2,3,0,1
2016-08-01,1187,30,Female,C8,Master,109986,2016-07-29,,3,3,0,2
2016-09-01,1187,30,Female,C8,Master,109986,2016-07-29,,3,3,600000,2
2016-10-01,1187,30,Female,C8,Master,109986,2016-07-29,,3,3,150380,1
2016-11-01,1187,30,Female,C8,Master,109986,2016-07-29,,3,3,150040,1
2016-12-01,1187,30,Female,C8,Master,109986,2016-07-29,2016-11-28,3,3,0,1
2016-01-01,1188,31,Female,C8,College,101005,2010-05-03,,2,4,754760,2
2016-02-01,1188,31,Female,C8,College,101005,2010-05-03,,2,4,707500,2
2016-03-01,1188,31,Female,C8,College,101005,2010-05-03,,2,4,2671060,2
2016-04-01,1188,31,Female,C8,College,101005,2010-05-03,,2,4,297610,3
2016-05-01,1188,32,Female,C8,College,101005,2010-05-03,,2,4,1101410,3
2016-06-01,1188,32,Female,C8,College,101005,2010-05-03,,2,4,1908390,3
2016-07-01,1188,32,Female,C8,College,101005,2010-05-03,,2,4,2590180,3
2016-08-01,1188,32,Female,C8,College,101005,2010-05-03,,2,4,662460,3
2016-09-01,1188,32,Female,C8,College,101005,2010-05-03,,2,4,1124540,3
2016-10-01,1188,32,Female,C8,College,101005,2010-05-03,,2,4,4625340,3
2016-11-01,1188,32,Female,C8,College,101005,2010-05-03,,2,4,150010,3
2016-12-01,1188,32,Female,C8,College,101005,2010-05-03,,2,4,459190,3
2017-01-01,1188,32,Female,C8,College,101005,2010-05-03,,2,4,2065840,2
2017-02-01,1188,32,Female,C8,College,101005,2010-05-03,,2,4,898800,2
2017-03-01,1188,32,Female,C8,College,101005,2010-05-03,,2,4,2495660,2
2017-04-01,1188,32,Female,C8,College,101005,2010-05-03,,2,4,4119030,3
2017-05-01,1188,33,Female,C8,College,101005,2010-05-03,,2,4,402800,3
2017-06-01,1188,33,Female,C8,College,101005,2010-05-03,,2,4,280200,3
2017-07-01,1188,33,Female,C8,College,101005,2010-05-03,,2,4,1669700,2
2017-08-01,1188,33,Female,C8,College,101005,2010-05-03,,2,4,151490,2
2017-09-01,1188,33,Female,C8,College,101005,2010-05-03,,2,4,974760,2
2017-10-01,1188,33,Female,C8,College,101005,2010-05-03,,2,4,183440,1
2017-11-01,1188,33,Female,C8,College,101005,2010-05-03,,2,4,927370,1
2017-12-01,1188,33,Female,C8,College,101005,2010-05-03,,2,4,150620,1
2017-04-01,1189,26,Male,C19,Bachelor,15970,2017-04-17,,1,1,0,1
2017-05-01,1189,26,Male,C19,Bachelor,15970,2017-04-17,,1,1,0,1
2017-06-01,1189,26,Male,C19,Bachelor,15970,2017-04-17,,1,1,0,1
2017-07-01,1189,26,Male,C19,Bachelor,15970,2017-04-17,2017-07-24,1,1,0,1
2017-10-01,1190,28,Male,C1,College,61991,2017-10-04,,2,2,203920,3
2017-11-01,1190,28,Male,C1,College,61991,2017-10-04,,2,2,1100000,3
2017-12-01,1190,28,Male,C1,College,61991,2017-10-04,,2,2,0,3
2016-01-01,1191,35,Male,C7,Master,118722,2014-06-23,,1,4,3734050,2
2016-02-01,1191,35,Male,C7,Master,118722,2014-06-23,,1,4,1396900,2
2016-03-01,1191,35,Male,C7,Master,118722,2014-06-23,,1,4,3290540,2
2016-04-01,1191,35,Male,C7,Master,118722,2014-06-23,,1,4,1161870,3
2016-05-01,1191,35,Male,C7,Master,118722,2014-06-23,,1,4,906780,3
2016-06-01,1191,35,Male,C7,Master,118722,2014-06-23,,1,4,719560,3
2016-07-01,1191,36,Male,C7,Master,118722,2014-06-23,,1,4,1630650,3
2016-08-01,1191,36,Male,C7,Master,118722,2014-06-23,,1,4,823670,3
2016-09-01,1191,36,Male,C7,Master,118722,2014-06-23,,1,4,1182260,3
2016-10-01,1191,36,Male,C7,Master,118722,2014-06-23,,1,4,862850,2
2016-11-01,1191,36,Male,C7,Master,118722,2014-06-23,,1,4,255680,2
2016-12-01,1191,36,Male,C7,Master,118722,2014-06-23,,1,4,864540,2
2017-01-01,1191,36,Male,C7,Master,118722,2014-06-23,,1,4,1828560,2
2017-02-01,1191,36,Male,C7,Master,118722,2014-06-23,,1,4,1493020,2
2017-03-01,1191,36,Male,C7,Master,118722,2014-06-23,,1,4,5667820,2
2017-04-01,1191,36,Male,C7,Master,118722,2014-06-23,,1,4,208380,1
2017-05-01,1191,36,Male,C7,Master,118722,2014-06-23,,1,4,197230,1
2017-06-01,1191,36,Male,C7,Master,118722,2014-06-23,,1,4,743310,1
2017-07-01,1191,37,Male,C7,Master,118722,2014-06-23,,1,4,1405540,2
2017-08-01,1191,37,Male,C7,Master,118722,2014-06-23,,1,4,626920,2
2017-09-01,1191,37,Male,C7,Master,118722,2014-06-23,,1,4,923620,2
2017-10-01,1191,37,Male,C7,Master,118722,2014-06-23,,1,4,628070,2
2017-11-01,1191,37,Male,C7,Master,118722,2014-06-23,,1,4,1277040,2
2017-12-01,1191,37,Male,C7,Master,118722,2014-06-23,,1,4,3533590,2
2016-07-01,1192,24,Female,C5,Master,21234,2016-07-11,,1,1,0,1
2016-08-01,1192,24,Female,C5,Master,21234,2016-07-11,,1,1,0,1
2016-09-01,1192,24,Female,C5,Master,21234,2016-07-11,2016-09-19,1,1,0,1
2016-11-01,1193,29,Male,C28,Master,50022,2016-11-15,,2,2,0,1
2016-12-01,1193,29,Male,C28,Master,50022,2016-11-15,,2,2,0,1
2017-01-01,1193,29,Male,C28,Master,50022,2016-11-15,,2,2,0,1
2017-02-01,1193,29,Male,C28,Master,50022,2016-11-15,,2,2,71540,1
2017-03-01,1193,29,Male,C28,Master,50022,2016-11-15,,2,2,450320,1
2017-04-01,1193,29,Male,C28,Master,50022,2016-11-15,2017-04-26,2,2,0,1
2017-12-01,1194,24,Female,C15,College,61727,2017-12-13,,2,2,0,1
2017-12-01,1195,33,Female,C27,Bachelor,55949,2017-12-18,,2,2,0,1
2016-01-01,1196,25,Male,C23,College,46789,2015-11-30,,2,2,151000,1
2016-02-01,1196,25,Male,C23,College,46789,2015-11-30,,2,2,130190,1
2016-03-01,1196,25,Male,C23,College,46789,2015-11-30,,2,2,-137130,1
2016-04-01,1196,26,Male,C23,College,46789,2015-11-30,,2,2,0,1
2016-05-01,1196,26,Male,C23,College,46789,2015-11-30,2016-05-20,2,2,0,1
2016-06-01,1197,22,Female,C6,College,26083,2016-06-21,,1,1,0,1
2016-07-01,1197,22,Female,C6,College,26083,2016-06-21,,1,1,0,1
2016-08-01,1197,22,Female,C6,College,26083,2016-06-21,,1,1,0,1
2016-09-01,1197,22,Female,C6,College,26083,2016-06-21,,1,1,0,1
2016-10-01,1197,22,Female,C6,College,26083,2016-06-21,,1,1,0,2
2016-11-01,1197,22,Female,C6,College,26083,2016-06-21,,1,1,600000,2
2016-12-01,1197,22,Female,C6,College,26083,2016-06-21,2016-12-12,1,1,0,2
2017-08-01,1198,32,Male,C4,Master,70899,2017-08-14,,2,2,0,1
2017-09-01,1198,32,Male,C4,Master,70899,2017-08-14,,2,2,190550,1
2017-10-01,1198,32,Male,C4,Master,70899,2017-08-14,,2,2,912440,3
2017-11-01,1198,32,Male,C4,Master,70899,2017-08-14,,2,2,330740,3
2017-12-01,1198,32,Male,C4,Master,70899,2017-08-14,,2,2,180010,3
2017-10-01,1199,24,Male,C28,College,19245,2017-09-28,,1,1,0,1
2017-11-01,1199,24,Male,C28,College,19245,2017-09-28,,1,1,0,1
2017-12-01,1199,25,Male,C28,College,19245,2017-09-28,,1,1,0,1
2017-05-01,1200,38,Male,C20,Bachelor,107178,2017-05-01,,3,3,0,1
2017-06-01,1200,38,Male,C20,Bachelor,107178,2017-05-01,,3,3,0,1
2017-07-01,1200,38,Male,C20,Bachelor,107178,2017-05-01,,3,3,1602460,3
2017-08-01,1200,38,Male,C20,Bachelor,107178,2017-05-01,,3,3,395430,3
2017-09-01,1200,38,Male,C20,Bachelor,107178,2017-05-01,,3,3,402060,3
2017-10-01,1200,38,Male,C20,Bachelor,107178,2017-05-01,,3,3,350000,1
2017-11-01,1200,38,Male,C20,Bachelor,107178,2017-05-01,,3,3,0,1
2017-12-01,1200,38,Male,C20,Bachelor,107178,2017-05-01,,3,3,199320,1
2017-11-01,1201,42,Male,C22,Master,43305,2017-11-20,,2,2,0,1
2017-12-01,1201,42,Male,C22,Master,43305,2017-11-20,,2,2,0,1
2016-01-01,1202,30,Female,C10,Master,75735,2015-06-15,,2,2,116350,1
2016-02-01,1202,30,Female,C10,Master,75735,2015-06-15,,2,2,90600,1
2016-03-01,1202,30,Female,C10,Master,75735,2015-06-15,,2,2,357430,1
2016-04-01,1202,30,Female,C10,Master,75735,2015-06-15,2016-04-04,2,2,0,1
2017-08-01,1203,27,Male,C22,Bachelor,51433,2017-08-02,,2,2,0,1
2017-09-01,1203,27,Male,C22,Bachelor,51433,2017-08-02,,2,2,0,1
2017-10-01,1203,27,Male,C22,Bachelor,51433,2017-08-02,,2,2,0,1
2017-11-01,1203,28,Male,C22,Bachelor,51433,2017-08-02,2017-11-14,2,2,0,1
2016-01-01,1204,36,Male,C18,College,40035,2015-05-13,,1,1,696560,3
2016-02-01,1204,36,Male,C18,College,40035,2015-05-13,,1,1,1109400,3
2016-03-01,1204,36,Male,C18,College,40035,2015-05-13,,1,1,1265430,3
2016-04-01,1204,36,Male,C18,College,40035,2015-05-13,,1,1,305570,3
2016-05-01,1204,36,Male,C18,College,40035,2015-05-13,,1,1,233090,3
2016-06-01,1204,36,Male,C18,College,40035,2015-05-13,,1,1,116390,3
2016-07-01,1204,36,Male,C18,College,40035,2015-05-13,,1,1,0,1
2016-08-01,1204,37,Male,C18,College,40035,2015-05-13,,1,1,293650,1
2016-09-01,1204,37,Male,C18,College,40035,2015-05-13,,1,1,0,1
2016-10-01,1204,37,Male,C18,College,40035,2015-05-13,,1,1,600750,3
2016-11-01,1204,37,Male,C18,College,40035,2015-05-13,,1,1,453590,3
2016-12-01,1204,37,Male,C18,College,40035,2015-05-13,,1,1,0,3
2017-01-01,1204,37,Male,C18,College,40035,2015-05-13,,1,1,623110,2
2017-02-01,1204,37,Male,C18,College,40035,2015-05-13,,1,1,699650,2
2017-03-01,1204,37,Male,C18,College,40035,2015-05-13,,1,1,578580,2
2017-04-01,1204,37,Male,C18,College,40035,2015-05-13,,1,1,291380,1
2017-05-01,1204,37,Male,C18,College,40035,2015-05-13,,1,1,0,1
2017-06-01,1204,37,Male,C18,College,40035,2015-05-13,,1,1,0,1
2017-07-01,1204,37,Male,C18,College,40035,2015-05-13,2017-07-14,1,1,0,1
2016-01-01,1205,27,Male,C14,Bachelor,95465,2015-07-21,,2,2,859400,4
2016-02-01,1205,27,Male,C14,Bachelor,95465,2015-07-21,,2,2,3423120,4
2016-03-01,1205,27,Male,C14,Bachelor,95465,2015-07-21,,2,2,3749930,4
2016-04-01,1205,27,Male,C14,Bachelor,95465,2015-07-21,,2,2,703460,3
2016-05-01,1205,27,Male,C14,Bachelor,95465,2015-07-21,,2,2,200130,3
2016-06-01,1205,27,Male,C14,Bachelor,95465,2015-07-21,,2,2,402700,3
2016-07-01,1205,28,Male,C14,Bachelor,95465,2015-07-21,,2,2,255200,3
2016-08-01,1205,28,Male,C14,Bachelor,95465,2015-07-21,,2,2,453820,3
2016-09-01,1205,28,Male,C14,Bachelor,95465,2015-07-21,,2,2,1403250,3
2016-10-01,1205,28,Male,C14,Bachelor,95465,2015-07-21,,2,2,400030,3
2016-11-01,1205,28,Male,C14,Bachelor,95465,2015-07-21,,2,2,1155200,3
2016-12-01,1205,28,Male,C14,Bachelor,95465,2015-07-21,,2,2,150000,3
2017-01-01,1205,28,Male,C14,Bachelor,95465,2015-07-21,,2,2,1120020,3
2017-02-01,1205,28,Male,C14,Bachelor,95465,2015-07-21,,2,2,1620420,3
2017-03-01,1205,28,Male,C14,Bachelor,95465,2015-07-21,,2,2,1541020,3
2017-04-01,1205,28,Male,C14,Bachelor,95465,2015-07-21,,2,2,703090,3
2017-05-01,1205,28,Male,C14,Bachelor,95465,2015-07-21,2017-05-04,2,2,200000,3
2016-07-01,1206,41,Female,C15,Bachelor,65986,2016-06-28,,2,2,0,1
2016-08-01,1206,41,Female,C15,Bachelor,65986,2016-06-28,,2,2,200000,1
2016-09-01,1206,41,Female,C15,Bachelor,65986,2016-06-28,,2,2,244230,1
2016-10-01,1206,41,Female,C15,Bachelor,65986,2016-06-28,,2,2,300000,3
2016-11-01,1206,41,Female,C15,Bachelor,65986,2016-06-28,,2,2,1194720,3
2016-12-01,1206,41,Female,C15,Bachelor,65986,2016-06-28,,2,2,453850,3
2017-01-01,1206,41,Female,C15,Bachelor,65986,2016-06-28,,2,2,890100,3
2017-02-01,1206,41,Female,C15,Bachelor,65986,2016-06-28,,2,2,1050660,3
2017-03-01,1206,41,Female,C15,Bachelor,65986,2016-06-28,,2,2,3264900,3
2017-04-01,1206,41,Female,C15,Bachelor,65986,2016-06-28,,2,2,350000,3
2017-05-01,1206,41,Female,C15,Bachelor,65986,2016-06-28,,2,2,700000,3
2017-06-01,1206,41,Female,C15,Bachelor,65986,2016-06-28,,2,2,350000,3
2017-07-01,1206,42,Female,C15,Bachelor,65986,2016-06-28,,2,2,656150,4
2017-08-01,1206,42,Female,C15,Bachelor,65986,2016-06-28,,2,2,550860,4
2017-09-01,1206,42,Female,C15,Bachelor,65986,2016-06-28,,2,2,2939620,4
2017-10-01,1206,42,Female,C15,Bachelor,65986,2016-06-28,,2,2,1052120,4
2017-11-01,1206,42,Female,C15,Bachelor,65986,2016-06-28,,2,2,751930,4
2017-12-01,1206,42,Female,C15,Bachelor,72584,2016-06-28,,2,3,989340,3
2017-04-01,1207,28,Male,C24,College,56498,2017-04-12,2017-04-12,2,2,0,1
2016-01-01,1208,30,Male,C10,Master,36558,2016-01-08,,1,1,0,1
2016-02-01,1208,30,Male,C10,Master,36558,2016-01-08,,1,1,0,1
2016-03-01,1208,30,Male,C10,Master,36558,2016-01-08,2016-03-09,1,1,0,1
2017-12-01,1209,35,Male,C21,Bachelor,62599,2017-11-30,,3,3,0,1
2017-12-01,1210,37,Male,C25,College,59653,2017-12-19,,2,2,0,1
2017-06-01,1211,27,Female,C1,Master,48097,2017-06-22,,3,3,0,1
2017-07-01,1211,27,Female,C1,Master,48097,2017-06-22,2017-07-17,3,3,0,1
2016-01-01,1212,26,Male,C9,College,47419,2015-05-16,,1,2,1846550,4
2016-02-01,1212,26,Male,C9,College,47419,2015-05-16,,1,2,1649070,4
2016-03-01,1212,26,Male,C9,College,47419,2015-05-16,,1,2,2141680,4
2016-04-01,1212,27,Male,C9,College,47419,2015-05-16,,1,2,0,2
2016-05-01,1212,27,Male,C9,College,47419,2015-05-16,,1,2,200000,2
2016-06-01,1212,27,Male,C9,College,47419,2015-05-16,,1,2,445040,2
2016-07-01,1212,27,Male,C9,College,47419,2015-05-16,,1,2,272080,2
2016-08-01,1212,27,Male,C9,College,47419,2015-05-16,,1,2,460070,2
2016-09-01,1212,27,Male,C9,College,47419,2015-05-16,,1,2,400280,2
2016-10-01,1212,27,Male,C9,College,47419,2015-05-16,2016-10-04,1,2,0,1
2016-01-01,1213,47,Male,C7,Master,54491,2015-09-07,,1,1,569260,4
2016-02-01,1213,47,Male,C7,Master,54491,2015-09-07,,1,1,366310,4
2016-03-01,1213,47,Male,C7,Master,54491,2015-09-07,,1,1,3949450,4
2016-04-01,1213,47,Male,C7,Master,54491,2015-09-07,,1,1,145480,3
2016-05-01,1213,47,Male,C7,Master,54491,2015-09-07,,1,1,686970,3
2016-06-01,1213,47,Male,C7,Master,54491,2015-09-07,,1,1,312420,3
2016-07-01,1213,47,Male,C7,Master,54491,2015-09-07,,1,1,398540,2
2016-08-01,1213,47,Male,C7,Master,54491,2015-09-07,,1,1,434600,2
2016-09-01,1213,47,Male,C7,Master,54491,2015-09-07,,1,1,104020,2
2016-10-01,1213,48,Male,C7,Master,54491,2015-09-07,,1,1,352870,3
2016-11-01,1213,48,Male,C7,Master,54491,2015-09-07,,1,1,197640,3
2016-12-01,1213,48,Male,C7,Master,54491,2015-09-07,,1,1,542440,3
2017-01-01,1213,48,Male,C7,Master,54491,2015-09-07,,1,1,899930,3
2017-02-01,1213,48,Male,C7,Master,54491,2015-09-07,,1,1,439100,3
2017-03-01,1213,48,Male,C7,Master,54491,2015-09-07,,1,1,1821120,3
2017-04-01,1213,48,Male,C7,Master,54491,2015-09-07,,1,1,573990,3
2017-05-01,1213,48,Male,C7,Master,54491,2015-09-07,,1,1,193700,3
2017-06-01,1213,48,Male,C7,Master,54491,2015-09-07,,1,1,378960,3
2017-07-01,1213,48,Male,C7,Master,54491,2015-09-07,,1,1,329130,3
2017-08-01,1213,48,Male,C7,Master,54491,2015-09-07,,1,1,326840,3
2017-09-01,1213,48,Male,C7,Master,54491,2015-09-07,,1,1,805970,3
2017-10-01,1213,49,Male,C7,Master,54491,2015-09-07,,1,1,1025730,3
2017-11-01,1213,49,Male,C7,Master,54491,2015-09-07,,1,1,100740,3
2017-12-01,1213,49,Male,C7,Master,54491,2015-09-07,,1,1,581990,3
2017-08-01,1214,37,Male,C20,Master,55698,2017-08-01,,2,2,0,1
2017-09-01,1214,37,Male,C20,Master,55698,2017-08-01,,2,2,0,1
2017-10-01,1214,37,Male,C20,Master,55698,2017-08-01,,2,2,0,3
2017-11-01,1214,37,Male,C20,Master,55698,2017-08-01,,2,2,1226380,3
2017-12-01,1214,38,Male,C20,Master,55698,2017-08-01,,2,2,0,3
2017-06-01,1215,26,Male,C28,College,18088,2017-05-29,,1,1,0,1
2017-07-01,1215,26,Male,C28,College,18088,2017-05-29,,1,1,0,1
2017-08-01,1215,26,Male,C28,College,18088,2017-05-29,2017-07-29,1,1,0,1
2016-08-01,1216,30,Male,C1,Bachelor,37992,2016-08-13,,1,1,0,1
2016-09-01,1216,30,Male,C1,Bachelor,37992,2016-08-13,,1,1,0,1
2016-10-01,1216,30,Male,C1,Bachelor,37992,2016-08-13,,1,1,0,3
2016-11-01,1216,30,Male,C1,Bachelor,37992,2016-08-13,,1,1,250000,3
2016-12-01,1216,30,Male,C1,Bachelor,37992,2016-08-13,,1,1,1409760,3
2017-01-01,1216,30,Male,C1,Bachelor,37992,2016-08-13,2017-01-09,1,1,156720,1
2016-08-01,1217,38,Male,C5,Master,48409,2016-08-01,,1,1,0,1
2016-09-01,1217,38,Male,C5,Master,48409,2016-08-01,,1,1,0,1
2016-10-01,1217,38,Male,C5,Master,48409,2016-08-01,2016-10-03,1,1,0,1
2016-10-01,1218,27,Male,C12,Bachelor,37630,2016-10-13,,2,2,0,1
2016-11-01,1218,27,Male,C12,Bachelor,37630,2016-10-13,,2,2,0,1
2016-12-01,1218,28,Male,C12,Bachelor,37630,2016-10-13,2016-12-17,2,2,0,1
2016-10-01,1219,22,Female,C20,College,30295,2016-10-25,,1,1,0,1
2016-11-01,1219,22,Female,C20,College,30295,2016-10-25,,1,1,0,1
2016-12-01,1219,22,Female,C20,College,30295,2016-10-25,,1,1,0,1
2017-01-01,1219,22,Female,C20,College,30295,2016-10-25,2016-12-31,1,1,0,1
2016-11-01,1220,37,Female,C29,Master,90851,2016-11-15,,3,3,0,1
2016-12-01,1220,37,Female,C29,Master,90851,2016-11-15,,3,3,0,1
2017-01-01,1220,37,Female,C29,Master,90851,2016-11-15,2017-01-21,3,3,0,1
2016-07-01,1222,32,Female,C20,Master,87845,2016-07-13,,2,2,0,1
2016-08-01,1222,32,Female,C20,Master,87845,2016-07-13,,2,2,0,1
2016-09-01,1222,32,Female,C20,Master,87845,2016-07-13,,2,2,550330,1
2016-10-01,1222,32,Female,C20,Master,87845,2016-07-13,,2,2,204840,1
2016-11-01,1222,32,Female,C20,Master,87845,2016-07-13,,2,2,174780,1
2016-12-01,1222,32,Female,C20,Master,87845,2016-07-13,,2,2,0,1
2017-01-01,1222,32,Female,C20,Master,87845,2016-07-13,,2,2,0,2
2017-02-01,1222,33,Female,C20,Master,87845,2016-07-13,,2,2,750000,2
2017-03-01,1222,33,Female,C20,Master,87845,2016-07-13,,2,2,634690,2
2017-04-01,1222,33,Female,C20,Master,87845,2016-07-13,,2,2,626370,3
2017-05-01,1222,33,Female,C20,Master,87845,2016-07-13,,2,2,480360,3
2017-06-01,1222,33,Female,C20,Master,87845,2016-07-13,,2,2,1234320,3
2017-07-01,1222,33,Female,C20,Master,87845,2016-07-13,,2,2,1811940,4
2017-08-01,1222,33,Female,C20,Master,87845,2016-07-13,,2,2,1199160,4
2017-09-01,1222,33,Female,C20,Master,87845,2016-07-13,,2,2,0,4
2017-10-01,1222,33,Female,C20,Master,87845,2016-07-13,,2,2,1225970,3
2017-11-01,1222,33,Female,C20,Master,87845,2016-07-13,,2,2,241600,3
2017-12-01,1222,33,Female,C20,Master,87845,2016-07-13,,2,2,129080,3
2017-01-01,1223,28,Male,C14,Master,54527,2017-01-16,,2,2,0,1
2017-02-01,1223,28,Male,C14,Master,54527,2017-01-16,,2,2,0,1
2017-03-01,1223,28,Male,C14,Master,54527,2017-01-16,2017-03-04,2,2,0,1
2016-09-01,1224,33,Male,C28,Master,78442,2016-09-03,,3,3,0,1
2016-10-01,1224,33,Male,C28,Master,78442,2016-09-03,,3,3,0,2
2016-11-01,1224,33,Male,C28,Master,78442,2016-09-03,,3,3,664800,2
2016-12-01,1224,33,Male,C28,Master,78442,2016-09-03,,3,3,374910,2
2017-01-01,1224,33,Male,C28,Master,78442,2016-09-03,,3,3,3318790,3
2017-02-01,1224,33,Male,C28,Master,78442,2016-09-03,,3,3,0,3
2016-01-01,1225,28,Female,C11,Bachelor,42262,2013-04-25,,1,1,0,2
2016-02-01,1225,28,Female,C11,Bachelor,42262,2013-04-25,,1,1,315310,2
2016-03-01,1225,28,Female,C11,Bachelor,42262,2013-04-25,,1,1,805830,2
2016-04-01,1225,28,Female,C11,Bachelor,42262,2013-04-25,,1,1,388130,3
2016-05-01,1225,28,Female,C11,Bachelor,42262,2013-04-25,,1,1,316030,3
2016-06-01,1225,28,Female,C11,Bachelor,42262,2013-04-25,,1,1,339330,3
2016-07-01,1225,28,Female,C11,Bachelor,42262,2013-04-25,,1,1,293420,3
2016-08-01,1225,29,Female,C11,Bachelor,42262,2013-04-25,,1,1,194000,3
2016-09-01,1225,29,Female,C11,Bachelor,42262,2013-04-25,,1,1,805700,3
2016-10-01,1225,29,Female,C11,Bachelor,42262,2013-04-25,,1,1,743030,4
2016-11-01,1225,29,Female,C11,Bachelor,42262,2013-04-25,,1,1,1067080,4
2016-12-01,1225,29,Female,C11,Bachelor,42262,2013-04-25,,1,1,0,4
2017-01-01,1225,29,Female,C11,Bachelor,42262,2013-04-25,,1,1,975850,3
2017-02-01,1225,29,Female,C11,Bachelor,42262,2013-04-25,,1,1,755520,3
2017-03-01,1225,29,Female,C11,Bachelor,42262,2013-04-25,,1,1,1780570,3
2017-04-01,1225,29,Female,C11,Bachelor,42262,2013-04-25,,1,1,150090,2
2017-05-01,1225,29,Female,C11,Bachelor,42262,2013-04-25,,1,1,591040,2
2017-06-01,1225,29,Female,C11,Bachelor,42262,2013-04-25,,1,1,0,2
2017-07-01,1225,29,Female,C11,Bachelor,42262,2013-04-25,,1,1,0,2
2017-08-01,1225,30,Female,C11,Bachelor,42262,2013-04-25,,1,1,397060,2
2017-09-01,1225,30,Female,C11,Bachelor,42262,2013-04-25,,1,1,843140,2
2017-10-01,1225,30,Female,C11,Bachelor,42262,2013-04-25,,1,1,756040,3
2017-11-01,1225,30,Female,C11,Bachelor,42262,2013-04-25,,1,1,360000,3
2017-12-01,1225,30,Female,C11,Bachelor,42262,2013-04-25,,1,1,785080,3
2016-01-01,1226,32,Male,C7,College,12456,2015-05-13,,1,1,540230,1
2016-02-01,1226,32,Male,C7,College,12456,2015-05-13,,1,1,102920,1
2016-03-01,1226,32,Male,C7,College,12456,2015-05-13,2016-03-01,1,1,0,1
2017-12-01,1227,33,Female,C12,Master,71748,2017-11-30,,2,2,0,1
2016-09-01,1228,32,Male,C9,Bachelor,45575,2016-09-08,,1,1,0,1
2016-10-01,1228,32,Male,C9,Bachelor,45575,2016-09-08,,1,1,150280,2
2016-11-01,1228,32,Male,C9,Bachelor,45575,2016-09-08,,1,1,298160,2
2016-12-01,1228,32,Male,C9,Bachelor,45575,2016-09-08,,1,1,378920,2
2017-01-01,1228,32,Male,C9,Bachelor,45575,2016-09-08,,1,1,489910,2
2017-02-01,1228,32,Male,C9,Bachelor,45575,2016-09-08,,1,1,404330,2
2017-03-01,1228,32,Male,C9,Bachelor,45575,2016-09-08,,1,1,1365840,2
2017-04-01,1228,32,Male,C9,Bachelor,45575,2016-09-08,,1,1,0,1
2017-05-01,1228,32,Male,C9,Bachelor,45575,2016-09-08,2017-05-05,1,1,0,1
2016-01-01,1229,34,Male,C17,College,115006,2014-12-17,,1,4,5733700,4
2016-02-01,1229,34,Male,C17,College,115006,2014-12-17,,1,4,1075770,4
2016-03-01,1229,34,Male,C17,College,115006,2014-12-17,,1,4,12836130,4
2016-04-01,1229,34,Male,C17,College,115006,2014-12-17,,1,4,200000,1
2016-05-01,1229,34,Male,C17,College,115006,2014-12-17,,1,4,103190,1
2016-06-01,1229,34,Male,C17,College,115006,2014-12-17,,1,4,220350,1
2016-07-01,1229,34,Male,C17,College,115006,2014-12-17,,1,4,1415120,4
2016-08-01,1229,35,Male,C17,College,115006,2014-12-17,,1,4,2600000,4
